# Time-averaged data for fix myat3
# TimeStep v_myeng
100 -318986
200 -318985
300 -318984
400 -318984
500 -318989
600 -319000
700 -319017
800 -319037
900 -319058
1000 -319075
1100 -319087
1200 -319092
1300 -319091
1400 -319087
1500 -319082
1600 -319077
1700 -319071
1800 -319063
1900 -319052
2000 -319041
2100 -319032
2200 -319027
2300 -319025
2400 -319023
2500 -319023
2600 -319022
2700 -319024
2800 -319027
2900 -319030
3000 -319032
3100 -319033
3200 -319032
3300 -319031
3400 -319027
3500 -319022
3600 -319013
3700 -318998
3800 -318977
3900 -318955
4000 -318936
4100 -318923
4200 -318915
4300 -318911
4400 -318911
4500 -318915
4600 -318925
4700 -318938
4800 -318954
4900 -318968
5000 -318979
5100 -318985
5200 -318988
5300 -318989
5400 -318990
5500 -318992
5600 -318992
5700 -318989
5800 -318984
5900 -318978
6000 -318972
6100 -318967
6200 -318960
6300 -318955
6400 -318951
6500 -318951
6600 -318955
6700 -318961
6800 -318970
6900 -318983
7000 -318999
7100 -319017
7200 -319033
7300 -319048
7400 -319059
7500 -319067
7600 -319070
7700 -319069
7800 -319064
7900 -319058
8000 -319047
8100 -319033
8200 -319017
8300 -319001
8400 -318989
8500 -318981
8600 -318979
8700 -318978
8800 -318977
8900 -318975
9000 -318974
9100 -318977
9200 -318982
9300 -318989
9400 -318994
9500 -318995
9600 -318996
9700 -318997
9800 -318999
9900 -319002
10000 -319004
10100 -319003
10200 -319000
10300 -318992
10400 -318982
10500 -318970
10600 -318954
10700 -318936
10800 -318918
10900 -318901
11000 -318890
11100 -318884
11200 -318884
11300 -318889
11400 -318900
11500 -318915
11600 -318930
11700 -318943
11800 -318954
11900 -318963
12000 -318969
12100 -318973
12200 -318974
12300 -318977
12400 -318981
12500 -318989
12600 -318997
12700 -319003
12800 -319007
12900 -319011
13000 -319016
13100 -319023
13200 -319034
13300 -319044
13400 -319052
13500 -319059
13600 -319064
13700 -319068
13800 -319072
13900 -319073
14000 -319071
14100 -319064
14200 -319051
14300 -319030
14400 -319010
14500 -318995
14600 -318985
14700 -318979
14800 -318975
14900 -318973
15000 -318972
15100 -318973
15200 -318975
15300 -318977
15400 -318983
15500 -318994
15600 -319009
15700 -319026
15800 -319041
15900 -319054
16000 -319064
16100 -319073
16200 -319075
16300 -319070
16400 -319055
16500 -319032
16600 -319007
16700 -318990
16800 -318980
16900 -318974
17000 -318970
17100 -318964
17200 -318956
17300 -318949
17400 -318941
17500 -318934
17600 -318929
17700 -318927
17800 -318928
17900 -318931
18000 -318937
18100 -318944
18200 -318952
18300 -318966
18400 -318986
18500 -319009
18600 -319028
18700 -319040
18800 -319045
18900 -319047
19000 -319046
19100 -319043
19200 -319037
19300 -319028
19400 -319020
19500 -319012
19600 -319004
19700 -318995
19800 -318986
19900 -318975
20000 -318963
20100 -318946
20200 -318925
20300 -318903
20400 -318887
20500 -318879
20600 -318877
20700 -318883
20800 -318897
20900 -318917
21000 -318938
21100 -318953
21200 -318961
21300 -318967
21400 -318973
21500 -318980
21600 -318987
21700 -318992
21800 -318996
21900 -318999
22000 -319003
22100 -319007
22200 -319011
22300 -319013
22400 -319010
22500 -319003
22600 -318990
22700 -318975
22800 -318957
22900 -318938
23000 -318922
23100 -318912
23200 -318907
23300 -318906
23400 -318906
23500 -318910
23600 -318917
23700 -318926
23800 -318939
23900 -318952
24000 -318965
24100 -318976
24200 -318984
24300 -318990
24400 -318995
24500 -318999
24600 -319003
24700 -319007
24800 -319011
24900 -319016
25000 -319023
25100 -319031
25200 -319038
25300 -319042
25400 -319043
25500 -319044
25600 -319041
25700 -319036
25800 -319026
25900 -319010
26000 -318992
26100 -318976
26200 -318962
26300 -318952
26400 -318943
26500 -318937
26600 -318935
26700 -318935
26800 -318938
26900 -318946
27000 -318959
27100 -318978
27200 -318998
27300 -319015
27400 -319028
27500 -319035
27600 -319038
27700 -319036
27800 -319033
27900 -319028
28000 -319022
28100 -319014
28200 -319006
28300 -318997
28400 -318990
28500 -318982
28600 -318972
28700 -318963
28800 -318955
28900 -318949
29000 -318944
29100 -318942
29200 -318943
29300 -318946
29400 -318949
29500 -318954
29600 -318961
29700 -318969
29800 -318975
29900 -318978
30000 -318980
30100 -318983
30200 -318987
30300 -318993
30400 -319000
30500 -319005
30600 -319008
30700 -319011
30800 -319014
30900 -319018
31000 -319024
31100 -319030
31200 -319038
31300 -319043
31400 -319048
31500 -319052
31600 -319053
31700 -319051
31800 -319044
31900 -319033
32000 -319016
32100 -318996
32200 -318976
32300 -318961
32400 -318951
32500 -318943
32600 -318938
32700 -318933
32800 -318929
32900 -318928
33000 -318929
33100 -318934
33200 -318943
33300 -318955
33400 -318971
33500 -318991
33600 -319011
33700 -319027
33800 -319037
33900 -319040
34000 -319040
34100 -319036
34200 -319030
34300 -319022
34400 -319013
34500 -319005
34600 -318997
34700 -318988
34800 -318980
34900 -318973
35000 -318967
35100 -318963
35200 -318960
35300 -318961
35400 -318962
35500 -318963
35600 -318965
35700 -318969
35800 -318975
35900 -318981
36000 -318988
36100 -318996
36200 -319004
36300 -319013
36400 -319028
36500 -319055
36600 -319092
36700 -319117
36800 -319125
36900 -319123
37000 -319115
37100 -319101
37200 -319084
37300 -319065
37400 -319048
37500 -319030
37600 -319013
37700 -318997
37800 -318983
37900 -318970
38000 -318960
38100 -318950
38200 -318942
38300 -318936
38400 -318933
38500 -318930
38600 -318929
38700 -318930
38800 -318932
38900 -318938
39000 -318948
39100 -318963
39200 -318982
39300 -319000
39400 -319015
39500 -319026
39600 -319033
39700 -319037
39800 -319038
39900 -319038
40000 -319035
