# Time-averaged data for fix myat3
# TimeStep v_myeng
100 -161023
200 -161023
300 -161023
400 -161023
500 -161023
600 -161025
700 -161027
800 -161029
900 -161030
1000 -161031
1100 -161031
1200 -161031
1300 -161031
1400 -161031
1500 -161031
1600 -161031
1700 -161030
1800 -161029
1900 -161028
2000 -161026
2100 -161025
2200 -161025
2300 -161025
2400 -161025
2500 -161024
2600 -161023
2700 -161022
2800 -161021
2900 -161020
3000 -161019
3100 -161018
3200 -161019
3300 -161019
3400 -161020
3500 -161020
3600 -161021
3700 -161022
3800 -161024
3900 -161025
4000 -161026
4100 -161026
4200 -161025
4300 -161025
4400 -161025
4500 -161025
4600 -161025
4700 -161027
4800 -161028
4900 -161029
5000 -161029
5100 -161029
5200 -161029
5300 -161029
5400 -161029
5500 -161028
5600 -161026
5700 -161026
5800 -161026
5900 -161025
6000 -161025
6100 -161025
6200 -161025
6300 -161025
6400 -161025
6500 -161025
6600 -161025
6700 -161024
6800 -161024
6900 -161024
7000 -161024
7100 -161023
7200 -161023
7300 -161022
7400 -161021
7500 -161020
7600 -161018
7700 -161017
7800 -161015
7900 -161014
8000 -161014
8100 -161014
8200 -161015
8300 -161015
8400 -161016
8500 -161016
8600 -161017
8700 -161018
8800 -161019
8900 -161020
9000 -161021
9100 -161021
9200 -161021
9300 -161021
9400 -161022
9500 -161022
9600 -161021
9700 -161020
9800 -161018
9900 -161018
10000 -161018
10100 -161019
10200 -161019
10300 -161020
10400 -161021
10500 -161021
10600 -161022
10700 -161022
10800 -161022
10900 -161022
11000 -161022
11100 -161023
11200 -161024
11300 -161026
11400 -161026
11500 -161027
11600 -161027
11700 -161028
11800 -161028
11900 -161028
12000 -161028
12100 -161027
12200 -161025
12300 -161025
12400 -161025
12500 -161026
12600 -161027
12700 -161027
12800 -161028
12900 -161029
13000 -161029
13100 -161030
13200 -161030
13300 -161029
13400 -161029
13500 -161029
13600 -161029
13700 -161030
13800 -161030
13900 -161029
14000 -161028
14100 -161026
14200 -161025
14300 -161024
14400 -161023
14500 -161021
14600 -161021
14700 -161021
14800 -161021
14900 -161022
15000 -161023
15100 -161024
15200 -161025
15300 -161026
15400 -161027
15500 -161028
15600 -161028
15700 -161029
15800 -161029
15900 -161030
16000 -161031
16100 -161032
16200 -161032
16300 -161032
16400 -161031
16500 -161032
16600 -161032
16700 -161032
16800 -161031
16900 -161029
17000 -161027
17100 -161027
17200 -161027
17300 -161026
17400 -161025
17500 -161023
17600 -161022
17700 -161022
17800 -161022
17900 -161022
18000 -161022
18100 -161022
18200 -161021
18300 -161021
18400 -161021
18500 -161022
18600 -161024
18700 -161025
18800 -161026
18900 -161028
19000 -161029
19100 -161029
19200 -161029
19300 -161028
19400 -161027
19500 -161026
19600 -161025
19700 -161024
19800 -161023
19900 -161023
20000 -161022
20100 -161023
20200 -161024
20300 -161025
20400 -161025
20500 -161026
20600 -161026
20700 -161027
20800 -161027
20900 -161026
21000 -161025
21100 -161024
21200 -161024
21300 -161025
21400 -161025
21500 -161025
21600 -161025
21700 -161024
21800 -161023
21900 -161023
22000 -161023
22100 -161023
22200 -161022
22300 -161021
22400 -161021
22500 -161021
22600 -161021
22700 -161022
22800 -161023
22900 -161023
23000 -161024
23100 -161025
23200 -161027
23300 -161027
23400 -161027
23500 -161026
23600 -161025
23700 -161024
23800 -161023
23900 -161022
24000 -161021
24100 -161020
24200 -161020
24300 -161020
24400 -161019
24500 -161019
24600 -161018
24700 -161017
24800 -161016
24900 -161016
25000 -161016
25100 -161016
25200 -161016
25300 -161017
25400 -161017
25500 -161018
25600 -161019
25700 -161019
25800 -161020
25900 -161019
26000 -161018
26100 -161017
26200 -161015
26300 -161014
26400 -161013
26500 -161012
26600 -161012
26700 -161013
26800 -161015
26900 -161015
27000 -161016
27100 -161016
27200 -161017
27300 -161018
27400 -161020
27500 -161022
27600 -161023
27700 -161024
27800 -161026
27900 -161027
28000 -161028
28100 -161028
28200 -161028
28300 -161027
28400 -161026
28500 -161025
28600 -161025
28700 -161025
28800 -161024
28900 -161023
29000 -161023
29100 -161023
29200 -161023
29300 -161022
29400 -161021
29500 -161020
29600 -161018
29700 -161018
29800 -161018
29900 -161020
30000 -161021
30100 -161022
30200 -161022
30300 -161023
30400 -161024
30500 -161025
30600 -161025
30700 -161025
30800 -161025
30900 -161025
31000 -161026
31100 -161027
31200 -161027
31300 -161027
31400 -161027
31500 -161029
31600 -161030
31700 -161031
31800 -161031
31900 -161031
32000 -161030
32100 -161029
32200 -161028
32300 -161028
32400 -161027
32500 -161026
32600 -161026
32700 -161026
32800 -161026
32900 -161026
33000 -161025
33100 -161025
33200 -161024
33300 -161024
33400 -161023
33500 -161022
33600 -161021
33700 -161020
33800 -161020
33900 -161021
34000 -161023
34100 -161025
34200 -161026
34300 -161026
34400 -161026
34500 -161026
34600 -161026
34700 -161025
34800 -161025
34900 -161024
35000 -161023
35100 -161023
35200 -161023
35300 -161023
35400 -161022
35500 -161022
35600 -161021
35700 -161021
35800 -161021
35900 -161021
36000 -161020
36100 -161019
36200 -161019
36300 -161021
36400 -161023
36500 -161024
36600 -161025
36700 -161026
36800 -161026
36900 -161027
37000 -161028
37100 -161028
37200 -161028
37300 -161027
37400 -161026
37500 -161025
37600 -161025
37700 -161024
37800 -161023
37900 -161023
38000 -161022
38100 -161022
38200 -161022
38300 -161021
38400 -161020
38500 -161019
38600 -161018
38700 -161018
38800 -161019
38900 -161021
39000 -161022
39100 -161024
39200 -161025
39300 -161026
39400 -161026
39500 -161027
39600 -161027
39700 -161026
39800 -161025
39900 -161024
40000 -161024
