# Time-averaged data for fix myat3
# TimeStep v_myeng
100 -328397
200 -328398
300 -328399
400 -328401
500 -328401
600 -328401
700 -328401
800 -328400
900 -328399
1000 -328398
1100 -328398
1200 -328399
1300 -328402
1400 -328405
1500 -328407
1600 -328408
1700 -328409
1800 -328409
1900 -328409
2000 -328409
2100 -328409
2200 -328408
2300 -328408
2400 -328407
2500 -328405
2600 -328402
2700 -328401
2800 -328399
2900 -328396
3000 -328395
3100 -328394
3200 -328393
3300 -328392
3400 -328391
3500 -328390
3600 -328390
3700 -328391
3800 -328391
3900 -328392
4000 -328392
4100 -328392
4200 -328391
4300 -328390
4400 -328388
4500 -328387
4600 -328386
4700 -328385
4800 -328386
4900 -328388
5000 -328389
5100 -328390
5200 -328391
5300 -328392
5400 -328394
5500 -328396
5600 -328397
5700 -328399
5800 -328401
5900 -328403
6000 -328405
6100 -328408
6200 -328410
6300 -328411
6400 -328412
6500 -328413
6600 -328414
6700 -328415
6800 -328416
6900 -328416
7000 -328416
7100 -328416
7200 -328414
7300 -328411
7400 -328410
7500 -328408
7600 -328407
7700 -328406
7800 -328405
7900 -328404
8000 -328403
8100 -328401
8200 -328400
8300 -328400
8400 -328400
8500 -328400
8600 -328399
8700 -328399
8800 -328400
8900 -328402
9000 -328403
9100 -328404
9200 -328404
9300 -328404
9400 -328403
9500 -328400
9600 -328397
9700 -328395
9800 -328394
9900 -328393
10000 -328393
10100 -328394
10200 -328395
10300 -328396
10400 -328398
10500 -328399
10600 -328401
10700 -328402
10800 -328403
10900 -328403
11000 -328404
11100 -328406
11200 -328407
11300 -328410
11400 -328411
11500 -328412
11600 -328412
11700 -328413
11800 -328413
11900 -328412
12000 -328411
12100 -328409
12200 -328407
12300 -328406
12400 -328405
12500 -328405
12600 -328406
12700 -328407
12800 -328409
12900 -328411
13000 -328413
13100 -328413
13200 -328413
13300 -328412
13400 -328412
13500 -328411
13600 -328410
13700 -328408
13800 -328406
13900 -328405
14000 -328404
14100 -328404
14200 -328405
14300 -328405
14400 -328405
14500 -328404
14600 -328402
14700 -328401
14800 -328400
14900 -328401
15000 -328402
15100 -328403
15200 -328405
15300 -328407
15400 -328408
15500 -328409
15600 -328410
15700 -328409
15800 -328408
15900 -328407
16000 -328405
16100 -328404
16200 -328402
16300 -328401
16400 -328401
16500 -328400
16600 -328400
16700 -328399
16800 -328399
16900 -328401
17000 -328402
17100 -328403
17200 -328403
17300 -328404
17400 -328405
17500 -328406
17600 -328406
17700 -328406
17800 -328407
17900 -328407
18000 -328407
18100 -328407
18200 -328406
18300 -328406
18400 -328405
18500 -328405
18600 -328405
18700 -328405
18800 -328405
18900 -328405
19000 -328405
19100 -328407
19200 -328409
19300 -328410
19400 -328412
19500 -328412
19600 -328413
19700 -328412
19800 -328411
19900 -328411
20000 -328410
20100 -328409
20200 -328409
20300 -328409
20400 -328409
20500 -328408
20600 -328408
20700 -328407
20800 -328406
20900 -328405
21000 -328403
21100 -328401
21200 -328399
21300 -328398
21400 -328398
21500 -328399
21600 -328399
21700 -328400
21800 -328401
21900 -328402
22000 -328402
22100 -328404
22200 -328405
22300 -328406
22400 -328407
22500 -328408
22600 -328409
22700 -328410
22800 -328410
22900 -328410
23000 -328410
23100 -328410
23200 -328410
23300 -328409
23400 -328408
23500 -328408
23600 -328408
23700 -328407
23800 -328406
23900 -328405
24000 -328404
24100 -328404
24200 -328404
24300 -328404
24400 -328404
24500 -328405
24600 -328404
24700 -328403
24800 -328402
24900 -328400
25000 -328398
25100 -328397
25200 -328396
25300 -328395
25400 -328396
25500 -328397
25600 -328399
25700 -328401
25800 -328402
25900 -328404
26000 -328405
26100 -328406
26200 -328407
26300 -328407
26400 -328407
26500 -328407
26600 -328406
26700 -328405
26800 -328405
26900 -328405
27000 -328405
27100 -328406
27200 -328409
27300 -328411
27400 -328413
27500 -328414
27600 -328413
27700 -328413
27800 -328412
27900 -328410
28000 -328409
28100 -328408
28200 -328407
28300 -328406
28400 -328406
28500 -328405
28600 -328405
28700 -328405
28800 -328406
28900 -328407
29000 -328407
29100 -328407
29200 -328407
29300 -328405
29400 -328403
29500 -328401
29600 -328400
29700 -328399
29800 -328398
29900 -328399
30000 -328399
30100 -328400
30200 -328402
30300 -328403
30400 -328404
30500 -328404
30600 -328404
30700 -328403
30800 -328402
30900 -328400
31000 -328398
31100 -328395
31200 -328393
31300 -328391
31400 -328391
31500 -328392
31600 -328392
31700 -328393
31800 -328393
31900 -328394
32000 -328396
32100 -328397
32200 -328400
32300 -328402
32400 -328404
32500 -328406
32600 -328406
32700 -328406
32800 -328406
32900 -328406
33000 -328405
33100 -328403
33200 -328400
33300 -328399
33400 -328397
33500 -328396
33600 -328396
33700 -328396
33800 -328396
33900 -328397
34000 -328399
34100 -328400
34200 -328401
34300 -328402
34400 -328403
34500 -328404
34600 -328404
34700 -328403
34800 -328404
34900 -328405
35000 -328407
35100 -328410
35200 -328412
35300 -328413
35400 -328413
35500 -328412
35600 -328411
35700 -328411
35800 -328410
35900 -328410
36000 -328409
36100 -328408
36200 -328406
36300 -328405
36400 -328404
36500 -328402
36600 -328401
36700 -328400
36800 -328399
36900 -328398
37000 -328397
37100 -328398
37200 -328398
37300 -328399
37400 -328399
37500 -328399
37600 -328401
37700 -328402
37800 -328402
37900 -328403
38000 -328404
38100 -328404
38200 -328405
38300 -328404
