# Time-averaged data for fix myat3
# TimeStep v_myeng
100 -651105
200 -651107
300 -651109
400 -651113
500 -651117
600 -651120
700 -651122
800 -651124
900 -651127
1000 -651129
1100 -651131
1200 -651133
1300 -651136
1400 -651139
1500 -651140
1600 -651140
1700 -651139
1800 -651137
1900 -651134
2000 -651130
2100 -651127
2200 -651123
2300 -651119
2400 -651116
2500 -651112
2600 -651108
2700 -651104
2800 -651101
2900 -651098
3000 -651094
3100 -651089
3200 -651086
3300 -651083
3400 -651080
3500 -651078
3600 -651077
3700 -651075
3800 -651074
3900 -651076
4000 -651078
4100 -651081
4200 -651083
4300 -651086
4400 -651089
4500 -651092
4600 -651094
4700 -651096
4800 -651098
4900 -651101
5000 -651104
5100 -651107
5200 -651109
5300 -651110
5400 -651111
5500 -651112
5600 -651114
5700 -651116
5800 -651118
5900 -651121
6000 -651124
6100 -651127
6200 -651130
6300 -651132
6400 -651133
6500 -651134
6600 -651136
6700 -651138
6800 -651138
6900 -651138
7000 -651138
7100 -651139
7200 -651140
7300 -651140
7400 -651140
7500 -651139
7600 -651137
7700 -651134
7800 -651129
7900 -651127
8000 -651124
8100 -651122
8200 -651120
8300 -651118
8400 -651115
8500 -651113
8600 -651112
8700 -651111
8800 -651111
8900 -651111
9000 -651112
9100 -651115
9200 -651120
9300 -651122
9400 -651124
9500 -651126
9600 -651128
9700 -651130
9800 -651134
9900 -651137
10000 -651140
10100 -651141
10200 -651143
10300 -651144
10400 -651144
10500 -651143
10600 -651140
10700 -651137
10800 -651135
10900 -651132
11000 -651129
11100 -651126
11200 -651123
11300 -651121
11400 -651119
11500 -651116
11600 -651113
11700 -651111
11800 -651108
11900 -651106
12000 -651104
12100 -651101
12200 -651099
12300 -651098
12400 -651095
12500 -651092
12600 -651090
12700 -651090
12800 -651090
12900 -651091
13000 -651091
13100 -651092
13200 -651094
13300 -651095
13400 -651096
13500 -651097
13600 -651096
13700 -651095
13800 -651095
13900 -651095
14000 -651096
14100 -651098
14200 -651100
14300 -651101
14400 -651104
14500 -651107
14600 -651111
14700 -651113
14800 -651114
14900 -651115
15000 -651119
15100 -651123
15200 -651124
15300 -651125
15400 -651125
15500 -651126
15600 -651128
15700 -651130
15800 -651132
15900 -651134
16000 -651137
16100 -651139
16200 -651140
16300 -651141
16400 -651141
16500 -651139
16600 -651137
