# Time-averaged data for fix myat3
# TimeStep v_myeng
100 -638400
200 -638400
300 -638402
400 -638406
500 -638414
600 -638423
700 -638436
800 -638452
900 -638472
1000 -638491
1100 -638505
1200 -638512
1300 -638510
1400 -638501
1500 -638481
1600 -638447
1700 -638411
1800 -638383
1900 -638364
2000 -638349
2100 -638332
2200 -638311
2300 -638289
2400 -638274
2500 -638264
2600 -638254
2700 -638243
2800 -638230
2900 -638219
3000 -638211
3100 -638208
3200 -638209
3300 -638213
3400 -638224
3500 -638245
3600 -638274
3700 -638306
3800 -638333
3900 -638351
4000 -638364
4100 -638373
4200 -638384
4300 -638398
4400 -638412
4500 -638423
4600 -638429
4700 -638431
4800 -638430
4900 -638429
5000 -638432
5100 -638442
5200 -638461
5300 -638488
5400 -638516
5500 -638537
5600 -638550
5700 -638552
5800 -638547
5900 -638537
6000 -638518
6100 -638485
6200 -638443
6300 -638414
6400 -638398
6500 -638389
6600 -638379
6700 -638364
6800 -638343
6900 -638320
7000 -638298
7100 -638282
7200 -638269
7300 -638255
7400 -638239
7500 -638224
7600 -638210
7700 -638196
7800 -638184
7900 -638173
8000 -638165
8100 -638165
8200 -638173
8300 -638194
8400 -638226
8500 -638261
8600 -638287
8700 -638302
8800 -638313
8900 -638323
9000 -638334
9100 -638347
9200 -638356
9300 -638364
9400 -638371
9500 -638379
9600 -638389
9700 -638400
9800 -638413
9900 -638427
10000 -638440
10100 -638452
10200 -638461
10300 -638466
10400 -638463
10500 -638451
10600 -638427
10700 -638396
10800 -638366
10900 -638339
11000 -638321
11100 -638312
11200 -638311
11300 -638314
11400 -638322
11500 -638334
11600 -638350
11700 -638369
11800 -638389
11900 -638407
12000 -638422
12100 -638432
12200 -638436
12300 -638437
12400 -638436
12500 -638433
12600 -638427
12700 -638416
12800 -638402
12900 -638388
13000 -638375
13100 -638364
13200 -638351
13300 -638338
13400 -638323
13500 -638303
13600 -638281
13700 -638258
13800 -638239
13900 -638222
14000 -638207
14100 -638194
14200 -638185
14300 -638182
14400 -638182
14500 -638187
14600 -638195
14700 -638207
14800 -638225
14900 -638250
15000 -638282
15100 -638313
15200 -638337
15300 -638350
15400 -638359
15500 -638367
15600 -638376
15700 -638384
15800 -638390
15900 -638397
16000 -638407
16100 -638420
16200 -638434
16300 -638449
16400 -638465
16500 -638480
16600 -638495
16700 -638507
16800 -638512
16900 -638509
17000 -638497
17100 -638472
17200 -638431
17300 -638390
17400 -638362
17500 -638347
17600 -638338
17700 -638331
17800 -638326
17900 -638317
18000 -638310
18100 -638304
18200 -638299
18300 -638294
18400 -638288
18500 -638280
18600 -638272
18700 -638264
18800 -638253
18900 -638244
19000 -638237
19100 -638231
19200 -638224
19300 -638213
19400 -638203
19500 -638197
19600 -638198
19700 -638206
19800 -638220
19900 -638243
20000 -638270
20100 -638296
20200 -638315
20300 -638328
20400 -638337
20500 -638343
20600 -638346
20700 -638345
20800 -638343
20900 -638340
21000 -638335
21100 -638325
21200 -638312
21300 -638293
21400 -638273
21500 -638252
21600 -638231
21700 -638212
21800 -638202
21900 -638200
22000 -638210
22100 -638235
22200 -638270
22300 -638304
22400 -638329
22500 -638347
22600 -638360
22700 -638372
22800 -638385
22900 -638395
23000 -638403
23100 -638408
23200 -638411
23300 -638411
23400 -638408
23500 -638402
23600 -638389
23700 -638367
23800 -638337
23900 -638308
24000 -638285
24100 -638268
24200 -638257
24300 -638250
24400 -638246
24500 -638243
24600 -638241
24700 -638237
24800 -638231
24900 -638225
25000 -638219
25100 -638211
25200 -638200
25300 -638186
25400 -638169
25500 -638150
25600 -638133
25700 -638118
25800 -638111
25900 -638118
26000 -638136
26100 -638166
26200 -638201
26300 -638232
26400 -638257
26500 -638275
26600 -638291
26700 -638306
26800 -638321
26900 -638336
27000 -638349
27100 -638363
27200 -638378
27300 -638394
27400 -638409
27500 -638421
27600 -638430
27700 -638435
27800 -638436
27900 -638434
28000 -638428
28100 -638417
28200 -638398
28300 -638367
28400 -638331
28500 -638301
28600 -638283
28700 -638275
28800 -638272
28900 -638276
29000 -638284
29100 -638294
29200 -638306
29300 -638322
29400 -638338
29500 -638355
29600 -638371
29700 -638380
29800 -638386
29900 -638388
30000 -638388
30100 -638380
30200 -638359
30300 -638319
30400 -638271
30500 -638240
30600 -638224
30700 -638214
30800 -638205
30900 -638199
31000 -638196
31100 -638197
31200 -638204
31300 -638216
31400 -638230
31500 -638247
31600 -638263
31700 -638278
31800 -638293
31900 -638308
32000 -638324
32100 -638339
32200 -638352
32300 -638362
32400 -638371
32500 -638379
32600 -638385
32700 -638389
32800 -638394
32900 -638399
33000 -638405
33100 -638408
33200 -638407
33300 -638402
33400 -638395
33500 -638385
33600 -638374
33700 -638361
33800 -638347
33900 -638333
34000 -638319
34100 -638305
34200 -638293
34300 -638284
34400 -638284
34500 -638290
34600 -638300
34700 -638314
34800 -638332
34900 -638354
35000 -638379
35100 -638404
35200 -638425
35300 -638438
35400 -638441
35500 -638434
35600 -638418
35700 -638396
35800 -638373
35900 -638356
36000 -638344
36100 -638333
36200 -638320
36300 -638307
36400 -638292
36500 -638275
36600 -638257
36700 -638239
36800 -638223
36900 -638213
37000 -638207
37100 -638204
37200 -638205
37300 -638208
37400 -638218
37500 -638237
37600 -638267
37700 -638297
37800 -638325
37900 -638344
38000 -638356
38100 -638362
38200 -638363
38300 -638363
38400 -638361
38500 -638357
38600 -638352
38700 -638344
38800 -638335
38900 -638326
39000 -638317
39100 -638307
39200 -638297
39300 -638286
39400 -638273
39500 -638257
39600 -638239
39700 -638222
39800 -638210
39900 -638208
40000 -638216
