# Time-averaged data for fix myat3
# TimeStep v_myeng
100 -645158
200 -645158
300 -645160
400 -645162
500 -645164
600 -645164
700 -645163
800 -645161
900 -645158
1000 -645155
1100 -645152
1200 -645150
1300 -645147
1400 -645144
1500 -645142
1600 -645142
1700 -645141
1800 -645139
1900 -645136
2000 -645134
2100 -645131
2200 -645128
2300 -645125
2400 -645121
2500 -645118
2600 -645116
2700 -645114
2800 -645112
2900 -645109
3000 -645107
3100 -645106
3200 -645107
3300 -645110
3400 -645113
3500 -645118
3600 -645122
3700 -645125
3800 -645128
3900 -645130
4000 -645134
4100 -645138
4200 -645142
4300 -645147
4400 -645151
4500 -645155
4600 -645159
4700 -645163
4800 -645166
4900 -645169
5000 -645173
5100 -645178
5200 -645181
5300 -645183
5400 -645185
5500 -645186
5600 -645187
5700 -645187
5800 -645185
5900 -645182
6000 -645179
6100 -645175
6200 -645170
6300 -645166
6400 -645163
6500 -645160
6600 -645157
6700 -645155
6800 -645153
6900 -645152
7000 -645152
7100 -645153
7200 -645154
7300 -645156
7400 -645157
7500 -645158
7600 -645159
7700 -645160
7800 -645160
7900 -645161
8000 -645163
8100 -645167
8200 -645169
8300 -645171
8400 -645174
8500 -645176
8600 -645176
8700 -645175
8800 -645174
8900 -645173
9000 -645171
9100 -645169
9200 -645168
9300 -645167
9400 -645168
9500 -645171
9600 -645173
9700 -645176
9800 -645178
9900 -645179
10000 -645179
10100 -645178
10200 -645177
10300 -645177
10400 -645177
10500 -645176
10600 -645175
10700 -645174
10800 -645172
10900 -645168
11000 -645165
11100 -645162
11200 -645158
11300 -645155
11400 -645151
11500 -645146
11600 -645142
11700 -645137
11800 -645133
11900 -645129
12000 -645125
12100 -645122
12200 -645119
12300 -645116
12400 -645114
12500 -645113
12600 -645115
12700 -645117
12800 -645121
12900 -645125
13000 -645130
13100 -645135
13200 -645141
13300 -645145
13400 -645150
13500 -645153
13600 -645157
13700 -645161
13800 -645164
13900 -645166
14000 -645168
14100 -645170
14200 -645171
14300 -645170
