# Time-averaged data for fix myat3
# TimeStep v_myeng
100 -166856
200 -166855
300 -166853
400 -166852
500 -166851
600 -166850
700 -166850
800 -166849
900 -166849
1000 -166850
1100 -166850
1200 -166850
1300 -166850
1400 -166850
1500 -166850
1600 -166850
1700 -166849
1800 -166849
1900 -166848
2000 -166848
2100 -166849
2200 -166850
2300 -166851
2400 -166854
2500 -166855
2600 -166856
2700 -166856
2800 -166856
2900 -166855
3000 -166854
3100 -166852
3200 -166851
3300 -166850
3400 -166850
3500 -166849
3600 -166849
3700 -166849
3800 -166849
3900 -166848
4000 -166848
4100 -166848
4200 -166847
4300 -166846
4400 -166845
4500 -166844
4600 -166843
4700 -166843
4800 -166844
4900 -166844
5000 -166845
5100 -166847
5200 -166849
5300 -166850
5400 -166851
5500 -166852
5600 -166852
5700 -166853
5800 -166853
5900 -166853
6000 -166854
6100 -166854
6200 -166854
6300 -166853
6400 -166853
6500 -166853
6600 -166853
6700 -166854
6800 -166854
6900 -166853
7000 -166853
7100 -166852
7200 -166851
7300 -166850
7400 -166848
7500 -166847
7600 -166846
7700 -166846
7800 -166847
7900 -166848
8000 -166849
8100 -166849
8200 -166850
8300 -166851
8400 -166853
8500 -166853
8600 -166853
8700 -166853
8800 -166852
8900 -166852
9000 -166852
9100 -166851
9200 -166851
9300 -166852
9400 -166853
9500 -166854
9600 -166855
9700 -166856
9800 -166857
9900 -166857
10000 -166856
10100 -166855
10200 -166854
10300 -166854
10400 -166853
10500 -166852
10600 -166851
10700 -166851
10800 -166851
10900 -166851
11000 -166851
11100 -166851
11200 -166851
11300 -166851
11400 -166851
11500 -166850
11600 -166850
11700 -166849
11800 -166848
11900 -166848
12000 -166849
12100 -166850
12200 -166851
12300 -166852
12400 -166853
12500 -166854
12600 -166855
12700 -166855
12800 -166854
12900 -166854
13000 -166853
13100 -166853
13200 -166851
13300 -166850
13400 -166850
13500 -166849
13600 -166848
13700 -166847
13800 -166846
13900 -166845
14000 -166845
14100 -166845
14200 -166845
14300 -166845
14400 -166846
14500 -166847
14600 -166849
14700 -166850
14800 -166851
14900 -166852
15000 -166852
15100 -166852
15200 -166853
15300 -166853
15400 -166854
15500 -166854
15600 -166854
15700 -166854
15800 -166854
15900 -166853
16000 -166852
16100 -166851
16200 -166850
16300 -166848
16400 -166847
16500 -166846
16600 -166847
16700 -166847
16800 -166848
16900 -166848
17000 -166849
17100 -166850
17200 -166851
17300 -166852
17400 -166853
17500 -166854
17600 -166854
17700 -166855
17800 -166856
17900 -166857
18000 -166857
18100 -166856
18200 -166856
18300 -166856
18400 -166856
18500 -166855
18600 -166855
18700 -166854
18800 -166853
18900 -166852
19000 -166851
19100 -166850
19200 -166850
19300 -166850
19400 -166850
19500 -166850
19600 -166850
19700 -166850
19800 -166849
19900 -166849
20000 -166849
20100 -166848
20200 -166848
20300 -166847
20400 -166847
20500 -166848
20600 -166848
20700 -166848
20800 -166848
20900 -166848
21000 -166849
21100 -166850
21200 -166852
21300 -166853
21400 -166854
21500 -166855
21600 -166856
21700 -166856
21800 -166856
21900 -166856
22000 -166855
22100 -166855
22200 -166853
22300 -166852
22400 -166851
22500 -166850
22600 -166850
22700 -166849
22800 -166849
22900 -166849
23000 -166849
23100 -166850
23200 -166850
23300 -166850
23400 -166851
23500 -166852
23600 -166852
23700 -166853
23800 -166854
23900 -166855
24000 -166857
24100 -166858
24200 -166859
24300 -166859
24400 -166858
24500 -166858
24600 -166857
24700 -166856
24800 -166856
24900 -166855
25000 -166854
25100 -166853
25200 -166852
25300 -166852
25400 -166852
25500 -166852
25600 -166852
25700 -166853
25800 -166853
25900 -166854
26000 -166855
26100 -166857
26200 -166857
26300 -166857
26400 -166857
26500 -166857
26600 -166856
26700 -166856
26800 -166855
26900 -166854
27000 -166853
27100 -166853
27200 -166852
27300 -166852
27400 -166851
27500 -166850
27600 -166849
27700 -166848
27800 -166847
27900 -166847
28000 -166847
28100 -166848
28200 -166848
28300 -166849
28400 -166851
28500 -166852
28600 -166852
28700 -166853
28800 -166853
28900 -166853
29000 -166853
29100 -166853
29200 -166852
29300 -166851
29400 -166850
29500 -166849
29600 -166848
29700 -166847
29800 -166847
29900 -166847
30000 -166847
30100 -166847
30200 -166847
30300 -166847
30400 -166847
30500 -166848
30600 -166848
30700 -166849
30800 -166851
30900 -166853
31000 -166854
31100 -166855
31200 -166856
31300 -166856
31400 -166857
31500 -166857
31600 -166856
31700 -166856
31800 -166855
31900 -166855
32000 -166854
32100 -166853
32200 -166852
32300 -166852
32400 -166852
32500 -166852
32600 -166852
32700 -166852
32800 -166852
32900 -166851
33000 -166851
33100 -166851
33200 -166851
33300 -166851
33400 -166851
33500 -166850
33600 -166850
33700 -166850
33800 -166849
33900 -166849
34000 -166849
34100 -166850
34200 -166850
34300 -166850
34400 -166851
34500 -166852
34600 -166853
34700 -166854
34800 -166854
34900 -166855
35000 -166855
35100 -166856
35200 -166856
35300 -166856
35400 -166855
35500 -166854
35600 -166853
35700 -166851
35800 -166850
35900 -166849
36000 -166848
36100 -166847
36200 -166846
36300 -166846
36400 -166846
36500 -166845
36600 -166846
36700 -166846
36800 -166847
36900 -166848
37000 -166849
37100 -166850
37200 -166851
37300 -166852
37400 -166853
37500 -166853
37600 -166853
37700 -166853
37800 -166853
37900 -166852
38000 -166853
38100 -166853
38200 -166853
38300 -166854
38400 -166854
38500 -166854
38600 -166854
38700 -166854
38800 -166853
38900 -166853
39000 -166852
39100 -166850
39200 -166850
39300 -166849
39400 -166849
39500 -166848
39600 -166848
39700 -166847
39800 -166847
39900 -166847
40000 -166847
