0	1.116353
1	1.134550
2	1.141554
3	1.135241
4	1.117174
5	1.092153
6	1.067900
7	1.051435
8	1.048042
9	1.058829
10	1.080192
11	1.105830
12	1.127634
13	1.139579
14	1.137700
15	1.122462
16	1.097847
17	1.071126
18	1.051017
19	1.044009
20	1.052923
21	1.074782
22	1.102989
23	1.129203
24	1.146182
25	1.149257
26	1.137591
27	1.114546
28	1.086869
29	1.062861
30	1.050205
31	1.052628
32	1.069152
33	1.094406
34	1.120269
35	1.139187
36	1.145701
37	1.137818
38	1.117557
39	1.090647
40	1.065154
41	1.049245
42	1.048089
43	1.062387
44	1.087254
45	1.115040
46	1.137454
47	1.147968
48	1.144081
49	1.126981
50	1.101826
51	1.076364
52	1.058606
53	1.053957
54	1.063534
55	1.084110
56	1.108851
57	1.130234
58	1.142034
59	1.140849
60	1.126622
61	1.103809
62	1.078596
63	1.058775
64	1.051096
65	1.058074
66	1.077570
67	1.103592
68	1.127775
69	1.143540
70	1.146168
71	1.134876
72	1.113038
73	1.087052
74	1.065302
75	1.054427
76	1.057859
77	1.073988
78	1.097475
79	1.120928
80	1.137229
81	1.141772
82	1.133034
83	1.113505
84	1.088500
85	1.065444
86	1.051571
87	1.051258
88	1.064609
89	1.087209
90	1.111951
91	1.131463
92	1.140372
93	1.136369
94	1.120636
95	1.098212
96	1.075232
97	1.059111
98	1.054750
99	1.063281
100	1.081639
101	1.103851
102	1.123315
103	1.134248
104	1.133374
105	1.121166
106	1.101220
107	1.079744
108	1.063092
109	1.056398
110	1.061525
111	1.076818
112	1.097180
113	1.116698
114	1.129594
115	1.132772
116	1.125447
117	1.109976
118	1.091243
119	1.074782
120	1.065488
121	1.065959
122	1.075663
123	1.091668
124	1.108913
125	1.122042
126	1.127487
127	1.123691
128	1.112111
129	1.096039
130	1.080334
131	1.069889
132	1.067667
133	1.074339
134	1.087181
135	1.102225
136	1.115069
137	1.122320
138	1.122305
139	1.115664
140	1.104504
141	1.092460
142	1.083011
143	1.078586
144	1.080317
145	1.087360
146	1.097109
147	1.106567
148	1.112937
149	1.114166
150	1.110002
151	1.101835
152	1.092347
153	1.084220
154	1.079819
155	1.080333
156	1.085198
157	1.092684
158	1.100554
159	1.106696
160	1.109672
161	1.109189
162	1.106025
163	1.101345
164	1.096824
165	1.093602
166	1.092745
167	1.093917
168	1.096734
169	1.100002
170	1.102579
171	1.103548
172	1.102578
173	1.099837
174	1.096011
175	1.092446
176	1.089928
177	1.088849
178	1.089131
179	1.090314
180	1.091756
181	1.092983
182	1.093996
183	1.095301
184	1.097177
185	1.099499
186	1.102336
187	1.104783
188	1.106017
189	1.105777
190	1.103588
191	1.099998
192	1.095428
193	1.091295
194	1.088461
195	1.087446
196	1.088813
197	1.092035
198	1.096363
199	1.100128
200	1.102160
201	1.101227
202	1.097367
203	1.091258
204	1.084801
205	1.080672
206	1.080408
207	1.084944
208	1.093467
209	1.104003
210	1.112986
211	1.118088
212	1.117543
213	1.111196
214	1.100834
215	1.088969
216	1.078638
217	1.072583
218	1.072374
219	1.078087
220	1.087873
221	1.098787
222	1.107883
223	1.111886
224	1.109334
225	1.100554
226	1.088146
227	1.075897
228	1.067949
229	1.067405
230	1.074608
231	1.087869
232	1.103319
233	1.116530
234	1.123334
235	1.122082
236	1.113004
237	1.098752
238	1.083519
239	1.071476
240	1.066001
241	1.068382
242	1.077414
243	1.090624
244	1.103774
245	1.112904
246	1.115331
247	1.110451
248	1.099495
249	1.085879
250	1.073927
251	1.067725
252	1.069293
253	1.078548
254	1.092650
255	1.107261
256	1.118220
257	1.122395
258	1.118682
259	1.108348
260	1.094623
261	1.081531
262	1.072771
263	1.070768
264	1.075620
265	1.085930
266	1.098147
267	1.108448
268	1.113739
269	1.112443
270	1.104695
271	1.093235
272	1.081440
273	1.073099
274	1.070763
275	1.075141
276	1.084756
277	1.096810
278	1.107429
279	1.113662
280	1.114113
281	1.109063
282	1.100267
283	1.090645
284	1.082787
285	1.079393
286	1.081009
287	1.086547
288	1.094170
289	1.101211
290	1.105251
291	1.105067
292	1.100393
293	1.093043
294	1.085166
295	1.079539
296	1.078077
297	1.080848
298	1.087034
299	1.093791
300	1.099025
301	1.101082
302	1.099530
303	1.095462
304	1.090784
305	1.087726
306	1.087707
307	1.091051
308	1.096567
309	1.101925
310	1.105343
311	1.105369
312	1.101530
313	1.094971
314	1.087492
315	1.081125
316	1.078313
317	1.080182
318	1.086304
319	1.095137
320	1.103684
321	1.109142
322	1.109318
323	1.103464
324	1.093243
325	1.081526
326	1.072469
327	1.069605
328	1.074244
329	1.085629
330	1.100145
331	1.113462
332	1.121313
333	1.121125
334	1.112652
335	1.098130
336	1.081711
337	1.068099
338	1.061422
339	1.063781
340	1.074617
341	1.090469
342	1.106811
343	1.119069
344	1.123785
345	1.119245
346	1.106770
347	1.089585
348	1.073378
349	1.062896
350	1.061734
351	1.070432
352	1.086408
353	1.104728
354	1.119874
355	1.127559
356	1.125264
357	1.113794
358	1.096524
359	1.078649
360	1.065540
361	1.061132
362	1.066287
363	1.079358
364	1.096199
365	1.111753
366	1.121375
367	1.122471
368	1.114726
369	1.100746
370	1.084401
371	1.071139
372	1.064755
373	1.067607
374	1.078518
375	1.093938
376	1.108777
377	1.118818
378	1.121090
379	1.115188
380	1.102883
381	1.088424
382	1.075962
383	1.069113
384	1.069851
385	1.077581
386	1.089655
387	1.102113
388	1.111459
389	1.115069
390	1.112134
391	1.103523
392	1.092278
393	1.081743
394	1.075261
395	1.075025
396	1.080956
397	1.090813
398	1.101248
399	1.109050
400	1.111760
401	1.108893
