0	1.073575
1	1.091814
2	1.111322
3	1.125589
4	1.130286
5	1.123605
6	1.107213
7	1.085564
8	1.065352
9	1.052791
10	1.051858
11	1.062539
12	1.081517
13	1.102709
14	1.119267
15	1.126216
16	1.121635
17	1.106811
18	1.087007
19	1.068609
20	1.057510
21	1.057937
22	1.069870
23	1.089236
24	1.110233
25	1.125959
26	1.131479
27	1.124960
28	1.108089
29	1.085616
30	1.064600
31	1.051897
32	1.051321
33	1.063330
34	1.083978
35	1.106686
36	1.124498
37	1.131649
38	1.125936
39	1.108789
40	1.085212
41	1.062700
42	1.048259
43	1.046696
44	1.058470
45	1.079616
46	1.103618
47	1.122978
48	1.132467
49	1.129455
50	1.115022
51	1.094204
52	1.073474
53	1.059600
54	1.057132
55	1.066954
56	1.085282
57	1.106091
58	1.122575
59	1.129228
60	1.123762
61	1.107581
62	1.085224
63	1.063617
64	1.050179
65	1.049109
66	1.061316
67	1.082489
68	1.105899
69	1.124727
70	1.133544
71	1.129767
72	1.114998
73	1.093912
74	1.073690
75	1.061161
76	1.060822
77	1.072380
78	1.091894
79	1.112842
80	1.128018
81	1.132595
82	1.124579
83	1.106235
84	1.082367
85	1.060367
86	1.047493
87	1.048041
88	1.062084
89	1.085375
90	1.110243
91	1.129116
92	1.136797
93	1.130941
94	1.113375
95	1.089598
96	1.066551
97	1.051867
98	1.049960
99	1.061126
100	1.081007
101	1.102937
102	1.120059
103	1.127249
104	1.122357
105	1.107302
106	1.087361
107	1.069372
108	1.059697
109	1.061484
110	1.074273
111	1.093732
112	1.113175
113	1.126319
114	1.128954
115	1.120110
116	1.102292
117	1.080970
118	1.063486
119	1.055863
120	1.061131
121	1.077558
122	1.099978
123	1.121122
124	1.134269
125	1.134934
126	1.122613
127	1.100896
128	1.076139
129	1.056052
130	1.047283
131	1.052927
132	1.071250
133	1.096282
134	1.119750
135	1.134276
136	1.135315
137	1.122511
138	1.099511
139	1.073675
140	1.052718
141	1.044172
142	1.050671
143	1.070579
144	1.097244
145	1.122313
146	1.138257
147	1.140502
148	1.128284
149	1.105329
150	1.078451
151	1.056120
152	1.045434
153	1.049465
154	1.066472
155	1.090304
156	1.113366
157	1.127995
158	1.129498
159	1.117400
160	1.095541
161	1.070712
162	1.051216
163	1.043561
164	1.051170
165	1.071603
166	1.098192
167	1.122684
168	1.137678
169	1.138941
170	1.126076
171	1.102714
172	1.075939
173	1.054781
174	1.045913
175	1.052700
176	1.072625
177	1.099237
178	1.123791
179	1.138996
180	1.140123
181	1.127041
182	1.103528
183	1.076505
184	1.054310
185	1.043784
186	1.048772
187	1.066829
188	1.092395
189	1.116973
190	1.132554
191	1.134845
192	1.123314
193	1.101682
194	1.076662
195	1.056543
196	1.048126
197	1.054287
198	1.072888
199	1.098013
200	1.121650
201	1.136671
202	1.138865
203	1.127911
204	1.107240
205	1.083381
206	1.064078
207	1.055684
208	1.060712
209	1.077060
210	1.098769
211	1.118691
212	1.130131
213	1.129466
214	1.116767
215	1.096361
216	1.074292
217	1.058507
218	1.054282
219	1.063551
220	1.083100
221	1.106777
222	1.126806
223	1.136800
224	1.133641
225	1.118033
226	1.094475
227	1.070379
228	1.053393
229	1.048985
230	1.058559
231	1.078816
232	1.103400
233	1.124866
234	1.136387
235	1.134735
236	1.120764
237	1.098521
238	1.075494
239	1.058958
240	1.054386
241	1.063077
242	1.081815
243	1.104356
244	1.122911
245	1.131085
246	1.126543
247	1.110233
248	1.086987
249	1.063794
250	1.048299
251	1.045817
252	1.057461
253	1.079551
254	1.105237
255	1.126567
256	1.137726
257	1.135491
258	1.120788
259	1.098400
260	1.075227
261	1.058657
262	1.054060
263	1.062863
264	1.081651
265	1.103852
266	1.121862
267	1.129628
268	1.124519
269	1.107679
270	1.083873
271	1.060886
272	1.046286
273	1.045419
274	1.059035
275	1.082983
276	1.109970
277	1.132053
278	1.142711
279	1.138831
280	1.121992
281	1.097100
282	1.072085
283	1.054490
284	1.049998
285	1.060017
286	1.080958
287	1.105490
288	1.125750
289	1.135356
290	1.131458
291	1.115029
292	1.091000
293	1.066734
294	1.049946
295	1.046809
296	1.058439
297	1.080801
298	1.106462
299	1.126893
300	1.135924
301	1.130773
302	1.112984
303	1.088013
304	1.063580
