# Time-averaged data for fix myat3
# TimeStep v_myeng
100 -324805
200 -324808
300 -324815
400 -324830
500 -324851
600 -324874
700 -324891
800 -324903
900 -324913
1000 -324921
1100 -324925
1200 -324925
1300 -324924
1400 -324924
1500 -324923
1600 -324920
1700 -324911
1800 -324898
1900 -324883
2000 -324868
2100 -324854
2200 -324842
2300 -324829
2400 -324817
2500 -324808
2600 -324801
2700 -324797
2800 -324794
2900 -324793
3000 -324797
3100 -324806
3200 -324821
3300 -324836
3400 -324848
3500 -324859
3600 -324869
3700 -324877
3800 -324886
3900 -324898
4000 -324915
4100 -324933
4200 -324948
4300 -324958
4400 -324965
4500 -324971
4600 -324978
4700 -324985
4800 -324990
4900 -324996
5000 -325000
5100 -325003
5200 -325002
5300 -324998
5400 -324990
5500 -324973
5600 -324947
5700 -324920
5800 -324900
5900 -324889
6000 -324881
6100 -324872
6200 -324865
6300 -324862
6400 -324864
6500 -324868
6600 -324874
6700 -324881
6800 -324888
6900 -324897
7000 -324905
7100 -324913
7200 -324924
7300 -324938
7400 -324954
7500 -324967
7600 -324975
7700 -324975
7800 -324967
7900 -324954
8000 -324933
8100 -324907
8200 -324882
8300 -324865
8400 -324855
8500 -324850
8600 -324846
8700 -324843
8800 -324842
8900 -324845
9000 -324850
9100 -324857
9200 -324868
9300 -324884
9400 -324900
9500 -324915
9600 -324929
9700 -324944
9800 -324958
9900 -324969
10000 -324976
10100 -324980
10200 -324985
10300 -324988
10400 -324990
10500 -324990
10600 -324989
10700 -324989
10800 -324988
10900 -324984
11000 -324975
11100 -324959
11200 -324934
11300 -324906
11400 -324887
11500 -324878
11600 -324873
11700 -324868
11800 -324865
11900 -324866
12000 -324870
12100 -324876
12200 -324881
12300 -324886
12400 -324893
12500 -324902
12600 -324909
12700 -324915
12800 -324921
12900 -324926
13000 -324931
13100 -324932
13200 -324928
13300 -324918
13400 -324903
13500 -324882
13600 -324863
13700 -324850
13800 -324842
13900 -324837
14000 -324836
14100 -324839
14200 -324846
14300 -324861
14400 -324882
14500 -324903
14600 -324920
14700 -324929
14800 -324934
14900 -324936
15000 -324940
15100 -324944
15200 -324946
15300 -324946
15400 -324944
15500 -324940
15600 -324935
15700 -324927
15800 -324915
15900 -324902
16000 -324891
16100 -324879
16200 -324866
16300 -324857
16400 -324854
16500 -324856
16600 -324865
16700 -324883
16800 -324909
16900 -324935
17000 -324953
17100 -324963
17200 -324968
17300 -324969
17400 -324964
17500 -324953
17600 -324938
17700 -324919
17800 -324900
17900 -324883
18000 -324870
18100 -324859
18200 -324848
18300 -324837
18400 -324827
18500 -324819
18600 -324812
18700 -324805
18800 -324799
18900 -324793
19000 -324791
19100 -324794
19200 -324803
19300 -324818
19400 -324840
19500 -324866
19600 -324888
19700 -324902
19800 -324912
19900 -324920
20000 -324924
20100 -324926
20200 -324926
20300 -324924
20400 -324922
20500 -324917
20600 -324912
20700 -324908
20800 -324904
20900 -324899
21000 -324893
21100 -324885
21200 -324877
21300 -324869
21400 -324862
21500 -324857
21600 -324856
21700 -324861
21800 -324868
21900 -324878
22000 -324892
22100 -324910
22200 -324929
22300 -324944
22400 -324954
22500 -324957
22600 -324956
22700 -324950
22800 -324941
22900 -324930
23000 -324919
23100 -324910
23200 -324900
23300 -324891
23400 -324884
23500 -324878
23600 -324875
23700 -324873
23800 -324872
23900 -324871
24000 -324870
24100 -324867
24200 -324861
24300 -324853
24400 -324844
24500 -324835
24600 -324826
24700 -324815
24800 -324801
24900 -324788
25000 -324776
25100 -324765
25200 -324753
25300 -324740
25400 -324732
25500 -324731
25600 -324740
25700 -324762
25800 -324792
25900 -324821
26000 -324844
26100 -324862
26200 -324876
26300 -324891
26400 -324906
26500 -324920
26600 -324932
26700 -324942
26800 -324949
26900 -324954
27000 -324956
27100 -324952
27200 -324945
27300 -324934
27400 -324919
27500 -324902
27600 -324884
27700 -324869
27800 -324856
27900 -324845
28000 -324839
28100 -324836
28200 -324836
28300 -324836
28400 -324838
28500 -324841
28600 -324845
28700 -324851
28800 -324858
28900 -324869
29000 -324884
29100 -324903
29200 -324922
29300 -324937
29400 -324947
29500 -324951
29600 -324949
29700 -324943
29800 -324932
29900 -324916
30000 -324894
30100 -324869
30200 -324852
30300 -324845
30400 -324843
30500 -324844
30600 -324844
30700 -324844
30800 -324848
30900 -324854
31000 -324860
31100 -324866
31200 -324870
31300 -324874
31400 -324876
31500 -324876
31600 -324874
31700 -324872
31800 -324867
31900 -324858
32000 -324848
32100 -324835
32200 -324823
32300 -324813
32400 -324808
32500 -324810
32600 -324820
32700 -324839
32800 -324862
32900 -324881
33000 -324895
33100 -324904
33200 -324911
33300 -324916
33400 -324921
33500 -324923
33600 -324921
33700 -324917
33800 -324912
33900 -324906
34000 -324896
34100 -324883
34200 -324865
34300 -324846
34400 -324830
34500 -324816
34600 -324806
34700 -324803
34800 -324807
34900 -324812
35000 -324817
35100 -324823
35200 -324830
35300 -324837
35400 -324844
35500 -324849
35600 -324855
35700 -324861
35800 -324866
35900 -324868
36000 -324869
36100 -324872
36200 -324875
36300 -324880
36400 -324887
36500 -324895
36600 -324903
36700 -324913
36800 -324923
36900 -324930
37000 -324936
37100 -324940
37200 -324942
37300 -324943
37400 -324940
37500 -324930
37600 -324915
37700 -324896
37800 -324878
37900 -324862
38000 -324849
38100 -324839
38200 -324834
38300 -324832
38400 -324833
38500 -324836
38600 -324843
38700 -324852
38800 -324863
38900 -324873
39000 -324882
39100 -324892
39200 -324904
39300 -324915
39400 -324921
39500 -324923
39600 -324924
39700 -324923
39800 -324921
39900 -324920
40000 -324916
