# Time-averaged data for fix myat3
# TimeStep v_myeng
100 -318945
200 -318947
300 -318951
400 -318955
500 -318958
600 -318962
700 -318969
800 -318982
900 -319002
1000 -319023
1100 -319043
1200 -319059
1300 -319071
1400 -319077
1500 -319079
1600 -319076
1700 -319071
1800 -319067
1900 -319064
2000 -319062
2100 -319060
2200 -319057
2300 -319052
2400 -319043
2500 -319029
2600 -319012
2700 -318996
2800 -318982
2900 -318971
3000 -318961
3100 -318955
3200 -318955
3300 -318961
3400 -318975
3500 -318994
3600 -319013
3700 -319028
3800 -319038
3900 -319041
4000 -319039
4100 -319034
4200 -319029
4300 -319022
4400 -319014
4500 -319003
4600 -318994
4700 -318988
4800 -318982
4900 -318974
5000 -318963
5100 -318952
5200 -318942
5300 -318933
5400 -318926
5500 -318921
5600 -318919
5700 -318921
5800 -318925
5900 -318930
6000 -318936
6100 -318944
6200 -318952
6300 -318960
6400 -318970
6500 -318980
6600 -318989
6700 -318996
6800 -319002
6900 -319008
7000 -319014
7100 -319022
7200 -319030
7300 -319039
7400 -319046
7500 -319054
7600 -319064
7700 -319075
7800 -319088
7900 -319102
8000 -319117
8100 -319130
8200 -319137
8300 -319140
8400 -319137
8500 -319127
8600 -319110
8700 -319090
8800 -319070
8900 -319055
9000 -319044
9100 -319036
9200 -319029
9300 -319025
9400 -319022
9500 -319018
9600 -319014
9700 -319007
9800 -318998
9900 -318987
10000 -318974
10100 -318963
10200 -318950
10300 -318936
10400 -318919
10500 -318906
10600 -318900
10700 -318899
10800 -318903
10900 -318911
11000 -318924
11100 -318943
11200 -318968
11300 -318993
11400 -319007
11500 -319012
11600 -319011
11700 -319006
11800 -319000
11900 -318993
12000 -318983
12100 -318972
12200 -318960
12300 -318948
12400 -318940
12500 -318937
12600 -318940
12700 -318948
12800 -318961
12900 -318972
13000 -318985
13100 -319001
13200 -319019
13300 -319037
13400 -319049
13500 -319056
13600 -319059
13700 -319061
13800 -319060
13900 -319057
14000 -319051
14100 -319045
14200 -319038
14300 -319031
14400 -319024
14500 -319017
14600 -319011
14700 -319003
14800 -318991
14900 -318974
15000 -318956
15100 -318942
15200 -318932
15300 -318927
15400 -318929
15500 -318940
15600 -318957
15700 -318977
15800 -318997
15900 -319012
16000 -319021
