# Time-averaged data for fix myat3
# TimeStep v_myeng
100 -165558
200 -165558
300 -165555
400 -165552
500 -165546
600 -165538
700 -165527
800 -165515
900 -165500
1000 -165488
1100 -165479
1200 -165474
1300 -165475
1400 -165481
1500 -165489
1600 -165499
1700 -165510
1800 -165519
1900 -165526
2000 -165531
2100 -165534
2200 -165537
2300 -165540
2400 -165542
2500 -165546
2600 -165549
2700 -165551
2800 -165554
2900 -165555
3000 -165556
3100 -165555
3200 -165553
3300 -165549
3400 -165541
3500 -165532
3600 -165520
3700 -165509
3800 -165500
3900 -165494
4000 -165489
4100 -165487
4200 -165490
4300 -165498
4400 -165510
4500 -165525
4600 -165540
4700 -165552
4800 -165559
4900 -165563
5000 -165565
5100 -165565
5200 -165564
5300 -165563
5400 -165560
5500 -165556
5600 -165551
5700 -165545
5800 -165539
5900 -165531
6000 -165522
6100 -165513
6200 -165504
6300 -165495
6400 -165486
6500 -165480
6600 -165475
6700 -165471
6800 -165473
6900 -165480
7000 -165495
7100 -165514
7200 -165531
7300 -165544
7400 -165554
7500 -165561
7600 -165565
7700 -165569
7800 -165571
7900 -165571
8000 -165570
8100 -165569
8200 -165567
8300 -165564
8400 -165557
8500 -165549
8600 -165539
8700 -165528
8800 -165517
8900 -165507
9000 -165500
9100 -165496
9200 -165495
9300 -165497
9400 -165502
9500 -165511
9600 -165526
9700 -165546
9800 -165564
9900 -165575
10000 -165580
10100 -165581
10200 -165580
10300 -165577
10400 -165574
10500 -165569
10600 -165562
10700 -165556
10800 -165548
10900 -165540
11000 -165532
11100 -165527
11200 -165523
11300 -165519
11400 -165516
11500 -165513
11600 -165510
11700 -165508
11800 -165507
11900 -165506
12000 -165507
12100 -165511
12200 -165516
12300 -165523
12400 -165529
12500 -165537
12600 -165544
12700 -165551
12800 -165558
12900 -165564
13000 -165569
13100 -165575
13200 -165579
13300 -165579
13400 -165577
13500 -165574
13600 -165568
13700 -165557
13800 -165543
13900 -165528
14000 -165516
14100 -165507
14200 -165502
14300 -165499
14400 -165499
14500 -165501
14600 -165506
14700 -165512
14800 -165521
14900 -165533
15000 -165545
15100 -165557
15200 -165567
15300 -165572
15400 -165573
15500 -165572
15600 -165571
15700 -165569
15800 -165564
15900 -165559
16000 -165553
16100 -165547
16200 -165541
16300 -165536
16400 -165531
16500 -165526
16600 -165520
16700 -165515
16800 -165511
16900 -165508
17000 -165506
17100 -165504
17200 -165504
17300 -165508
17400 -165517
17500 -165529
17600 -165543
17700 -165555
17800 -165564
17900 -165571
18000 -165577
18100 -165580
18200 -165581
18300 -165579
18400 -165575
18500 -165568
18600 -165557
18700 -165545
18800 -165532
18900 -165521
19000 -165513
19100 -165509
19200 -165508
19300 -165509
19400 -165512
19500 -165517
19600 -165521
19700 -165525
19800 -165530
19900 -165536
20000 -165542
20100 -165549
20200 -165555
20300 -165559
20400 -165563
20500 -165566
20600 -165568
20700 -165568
20800 -165567
20900 -165565
21000 -165561
21100 -165553
21200 -165539
21300 -165514
21400 -165490
21500 -165476
21600 -165471
21700 -165470
21800 -165473
21900 -165481
22000 -165492
22100 -165505
22200 -165517
22300 -165530
22400 -165540
22500 -165549
22600 -165556
22700 -165562
22800 -165565
22900 -165569
23000 -165571
23100 -165572
23200 -165573
23300 -165573
23400 -165571
23500 -165566
23600 -165558
23700 -165545
23800 -165531
23900 -165517
24000 -165505
24100 -165498
24200 -165495
24300 -165495
24400 -165498
24500 -165504
24600 -165512
24700 -165522
24800 -165532
24900 -165541
25000 -165546
25100 -165550
25200 -165552
25300 -165553
25400 -165553
25500 -165553
25600 -165551
25700 -165551
25800 -165549
25900 -165547
26000 -165546
26100 -165544
26200 -165542
26300 -165541
26400 -165538
26500 -165536
26600 -165535
26700 -165534
26800 -165535
26900 -165537
27000 -165539
27100 -165543
27200 -165550
27300 -165556
27400 -165564
27500 -165570
27600 -165575
27700 -165578
27800 -165581
27900 -165581
28000 -165579
28100 -165575
28200 -165566
28300 -165553
28400 -165537
28500 -165523
28600 -165513
28700 -165507
28800 -165505
28900 -165506
29000 -165508
29100 -165512
29200 -165519
29300 -165527
29400 -165537
29500 -165546
29600 -165554
29700 -165559
29800 -165563
29900 -165565
30000 -165565
30100 -165563
30200 -165562
30300 -165560
30400 -165557
30500 -165554
30600 -165549
30700 -165545
30800 -165541
30900 -165535
31000 -165528
31100 -165520
31200 -165512
31300 -165501
31400 -165489
31500 -165475
31600 -165463
31700 -165455
31800 -165452
31900 -165456
32000 -165466
32100 -165483
32200 -165503
32300 -165520
32400 -165530
32500 -165536
32600 -165541
32700 -165546
32800 -165550
32900 -165553
33000 -165558
33100 -165562
33200 -165566
33300 -165570
33400 -165573
33500 -165575
33600 -165577
33700 -165578
33800 -165578
33900 -165575
34000 -165570
34100 -165560
34200 -165548
34300 -165535
34400 -165523
34500 -165513
34600 -165507
34700 -165503
34800 -165502
34900 -165503
35000 -165505
35100 -165509
35200 -165517
35300 -165526
35400 -165536
35500 -165549
35600 -165563
35700 -165574
35800 -165581
35900 -165583
36000 -165583
36100 -165581
36200 -165579
36300 -165575
36400 -165570
36500 -165565
36600 -165558
36700 -165552
36800 -165545
36900 -165538
37000 -165531
37100 -165524
37200 -165518
37300 -165512
37400 -165507
37500 -165503
37600 -165502
37700 -165503
37800 -165504
37900 -165509
38000 -165518
38100 -165531
38200 -165545
38300 -165557
38400 -165569
38500 -165577
38600 -165583
38700 -165586
38800 -165587
38900 -165588
39000 -165587
39100 -165586
39200 -165579
39300 -165570
39400 -165558
39500 -165544
39600 -165530
39700 -165520
39800 -165513
39900 -165509
40000 -165510
