# Time-averaged data for fix myat3
# TimeStep v_myeng
100 -161014
200 -161014
300 -161014
400 -161014
500 -161014
600 -161014
700 -161013
800 -161011
900 -161010
1000 -161008
1100 -161006
1200 -161005
1300 -161004
1400 -161005
1500 -161005
1600 -161006
1700 -161005
1800 -161006
1900 -161006
2000 -161006
2100 -161007
2200 -161007
2300 -161007
2400 -161007
2500 -161008
2600 -161009
2700 -161011
2800 -161012
2900 -161013
3000 -161013
3100 -161013
3200 -161014
3300 -161015
3400 -161014
3500 -161014
3600 -161014
3700 -161014
3800 -161014
3900 -161013
4000 -161012
4100 -161011
4200 -161009
4300 -161008
4400 -161007
4500 -161007
4600 -161006
4700 -161006
4800 -161005
4900 -161005
5000 -161005
5100 -161005
5200 -161005
5300 -161005
5400 -161005
5500 -161005
5600 -161006
5700 -161008
5800 -161009
5900 -161010
6000 -161011
6100 -161012
6200 -161013
6300 -161013
6400 -161013
6500 -161012
6600 -161012
6700 -161012
6800 -161011
6900 -161011
7000 -161011
7100 -161011
7200 -161010
7300 -161009
7400 -161008
7500 -161008
7600 -161008
7700 -161007
7800 -161007
7900 -161007
8000 -161008
8100 -161010
8200 -161011
8300 -161012
8400 -161014
8500 -161015
8600 -161017
8700 -161018
8800 -161018
8900 -161018
9000 -161017
9100 -161017
9200 -161017
9300 -161016
9400 -161015
9500 -161014
9600 -161013
9700 -161012
9800 -161012
9900 -161011
10000 -161011
10100 -161009
10200 -161009
10300 -161008
10400 -161008
10500 -161007
10600 -161007
10700 -161006
10800 -161006
10900 -161007
11000 -161008
11100 -161008
11200 -161009
11300 -161010
11400 -161011
11500 -161012
11600 -161012
11700 -161013
11800 -161013
11900 -161013
12000 -161013
12100 -161014
12200 -161015
12300 -161015
12400 -161016
12500 -161015
12600 -161015
12700 -161014
12800 -161014
12900 -161013
13000 -161011
13100 -161009
13200 -161008
13300 -161008
13400 -161008
13500 -161008
13600 -161008
13700 -161008
13800 -161008
13900 -161009
14000 -161010
14100 -161011
14200 -161010
14300 -161010
14400 -161010
14500 -161009
14600 -161009
14700 -161008
14800 -161007
14900 -161006
15000 -161005
15100 -161004
15200 -161003
15300 -161001
15400 -161000
15500 -160999
15600 -161000
15700 -161000
15800 -161001
15900 -161002
16000 -161003
16100 -161003
16200 -161004
16300 -161004
16400 -161005
16500 -161006
16600 -161007
16700 -161006
16800 -161006
16900 -161007
17000 -161008
17100 -161009
17200 -161010
17300 -161010
17400 -161011
17500 -161012
17600 -161013
17700 -161014
17800 -161014
17900 -161014
18000 -161016
18100 -161017
18200 -161018
18300 -161018
18400 -161017
18500 -161016
18600 -161015
18700 -161015
18800 -161014
18900 -161012
19000 -161011
19100 -161011
19200 -161010
19300 -161010
19400 -161010
19500 -161009
19600 -161008
19700 -161007
19800 -161006
19900 -161007
20000 -161008
20100 -161008
20200 -161009
20300 -161010
20400 -161010
20500 -161011
20600 -161012
20700 -161012
20800 -161011
20900 -161011
21000 -161010
21100 -161010
21200 -161010
21300 -161010
21400 -161009
21500 -161008
21600 -161007
21700 -161007
21800 -161007
21900 -161006
22000 -161006
22100 -161006
22200 -161006
22300 -161007
22400 -161009
22500 -161009
22600 -161010
22700 -161010
22800 -161010
22900 -161011
23000 -161011
23100 -161011
23200 -161010
23300 -161010
23400 -161010
23500 -161011
23600 -161011
23700 -161011
23800 -161012
23900 -161013
24000 -161013
24100 -161014
24200 -161014
24300 -161015
24400 -161015
24500 -161015
24600 -161016
24700 -161016
24800 -161017
24900 -161016
25000 -161016
25100 -161015
25200 -161013
25300 -161012
25400 -161011
25500 -161010
25600 -161008
25700 -161008
25800 -161007
25900 -161008
26000 -161009
26100 -161009
26200 -161009
26300 -161010
26400 -161011
26500 -161012
26600 -161012
26700 -161012
26800 -161012
26900 -161011
27000 -161011
27100 -161012
27200 -161012
27300 -161013
27400 -161014
27500 -161015
27600 -161016
27700 -161016
27800 -161016
27900 -161015
28000 -161012
28100 -161011
28200 -161010
28300 -161010
28400 -161010
28500 -161011
28600 -161010
28700 -161011
28800 -161011
28900 -161012
29000 -161013
29100 -161012
29200 -161011
29300 -161011
29400 -161012
29500 -161013
29600 -161014
29700 -161014
29800 -161016
29900 -161017
30000 -161017
30100 -161017
30200 -161017
30300 -161016
30400 -161014
30500 -161014
30600 -161013
30700 -161014
30800 -161013
30900 -161013
31000 -161013
31100 -161013
31200 -161014
31300 -161014
31400 -161015
31500 -161014
31600 -161014
31700 -161014
31800 -161014
31900 -161014
32000 -161013
32100 -161011
32200 -161009
32300 -161008
32400 -161008
32500 -161008
32600 -161008
32700 -161007
32800 -161006
32900 -161005
33000 -161006
33100 -161006
33200 -161005
33300 -161005
33400 -161004
33500 -161005
33600 -161007
33700 -161008
33800 -161009
33900 -161009
34000 -161009
34100 -161009
34200 -161009
34300 -161008
34400 -161007
34500 -161006
34600 -161005
34700 -161005
34800 -161006
34900 -161006
35000 -161007
35100 -161007
35200 -161007
35300 -161006
35400 -161007
35500 -161007
35600 -161007
35700 -161007
35800 -161007
35900 -161008
36000 -161010
36100 -161012
36200 -161013
36300 -161013
36400 -161013
36500 -161013
36600 -161014
36700 -161014
36800 -161013
36900 -161013
37000 -161011
37100 -161011
37200 -161010
37300 -161010
37400 -161009
37500 -161008
37600 -161008
37700 -161008
37800 -161009
37900 -161011
38000 -161012
38100 -161013
38200 -161014
38300 -161015
38400 -161016
38500 -161016
38600 -161016
38700 -161017
38800 -161017
38900 -161016
39000 -161016
39100 -161015
39200 -161015
39300 -161014
39400 -161012
39500 -161010
39600 -161010
39700 -161010
39800 -161010
39900 -161010
40000 -161010
