# Time-averaged data for fix myat3
# TimeStep v_myeng
100 -644251
200 -644249
300 -644247
400 -644249
500 -644256
600 -644268
700 -644284
800 -644307
900 -644336
1000 -644365
1100 -644388
1200 -644399
1300 -644401
1400 -644395
1500 -644381
1600 -644361
1700 -644337
1800 -644316
1900 -644301
2000 -644290
2100 -644279
2200 -644267
2300 -644255
2400 -644245
2500 -644238
2600 -644236
2700 -644239
2800 -644244
2900 -644250
3000 -644259
3100 -644272
3200 -644292
3300 -644318
3400 -644345
3500 -644369
3600 -644387
3700 -644396
3800 -644396
3900 -644390
4000 -644380
4100 -644365
4200 -644349
4300 -644334
4400 -644320
4500 -644310
4600 -644303
4700 -644298
4800 -644294
4900 -644291
5000 -644287
5100 -644281
5200 -644275
5300 -644271
5400 -644266
5500 -644259
5600 -644247
5700 -644230
5800 -644207
5900 -644184
6000 -644164
6100 -644150
6200 -644144
6300 -644144
6400 -644155
6500 -644175
6600 -644206
6700 -644245
6800 -644275
6900 -644289
7000 -644296
7100 -644303
7200 -644312
7300 -644316
7400 -644314
7500 -644303
7600 -644288
7700 -644274
7800 -644261
7900 -644248
8000 -644234
8100 -644221
8200 -644210
8300 -644198
8400 -644182
8500 -644162
8600 -644141
8700 -644120
8800 -644100
8900 -644088
9000 -644086
9100 -644097
9200 -644124
9300 -644161
9400 -644200
9500 -644228
9600 -644247
9700 -644263
9800 -644280
9900 -644295
10000 -644310
10100 -644326
10200 -644340
10300 -644350
10400 -644354
10500 -644354
10600 -644352
10700 -644348
10800 -644339
10900 -644322
11000 -644299
11100 -644274
11200 -644251
11300 -644230
11400 -644211
11500 -644197
11600 -644188
11700 -644188
11800 -644192
11900 -644197
12000 -644202
12100 -644208
12200 -644215
12300 -644222
12400 -644228
12500 -644233
12600 -644239
12700 -644244
12800 -644251
12900 -644257
13000 -644259
13100 -644261
13200 -644259
13300 -644254
13400 -644244
13500 -644229
13600 -644213
13700 -644199
13800 -644187
13900 -644173
14000 -644161
14100 -644151
14200 -644149
14300 -644153
14400 -644161
14500 -644176
14600 -644198
14700 -644226
14800 -644254
14900 -644276
15000 -644292
15100 -644301
15200 -644305
15300 -644303
15400 -644298
15500 -644291
15600 -644283
15700 -644276
15800 -644269
15900 -644260
16000 -644254
16100 -644249
16200 -644242
16300 -644231
16400 -644221
16500 -644210
16600 -644200
16700 -644191
16800 -644183
16900 -644178
17000 -644180
17100 -644189
17200 -644204
17300 -644223
17400 -644246
17500 -644269
17600 -644291
17700 -644307
17800 -644316
17900 -644319
18000 -644317
18100 -644310
18200 -644301
18300 -644288
18400 -644269
18500 -644245
18600 -644219
18700 -644196
18800 -644180
18900 -644172
19000 -644171
19100 -644176
19200 -644185
19300 -644193
19400 -644198
19500 -644203
19600 -644214
19700 -644228
19800 -644244
19900 -644257
20000 -644267
20100 -644276
20200 -644285
20300 -644292
20400 -644298
20500 -644300
20600 -644303
20700 -644309
20800 -644317
20900 -644325
21000 -644330
21100 -644334
21200 -644337
21300 -644338
21400 -644335
21500 -644327
21600 -644314
21700 -644296
21800 -644274
21900 -644249
22000 -644225
22100 -644206
22200 -644196
22300 -644190
22400 -644187
22500 -644187
22600 -644189
22700 -644196
22800 -644202
22900 -644211
23000 -644221
23100 -644238
23200 -644261
23300 -644290
23400 -644323
23500 -644350
23600 -644367
23700 -644373
23800 -644368
23900 -644356
24000 -644339
24100 -644323
24200 -644305
24300 -644288
24400 -644270
24500 -644256
24600 -644244
24700 -644234
24800 -644226
24900 -644216
25000 -644205
25100 -644195
25200 -644186
25300 -644179
25400 -644170
25500 -644162
25600 -644154
25700 -644151
25800 -644155
25900 -644169
26000 -644194
26100 -644226
26200 -644257
26300 -644281
26400 -644299
26500 -644309
26600 -644314
26700 -644315
26800 -644312
26900 -644305
27000 -644293
27100 -644278
27200 -644259
27300 -644241
27400 -644224
27500 -644208
27600 -644194
27700 -644183
27800 -644174
27900 -644170
28000 -644170
28100 -644181
28200 -644207
28300 -644242
28400 -644276
28500 -644302
28600 -644321
28700 -644334
28800 -644341
28900 -644341
29000 -644335
29100 -644324
29200 -644309
29300 -644288
29400 -644268
29500 -644250
29600 -644233
29700 -644217
29800 -644206
29900 -644198
30000 -644194
30100 -644192
30200 -644194
30300 -644199
30400 -644207
