# Time-averaged data for fix myat3
# TimeStep v_myeng
100 -645092
200 -645092
300 -645093
400 -645095
500 -645097
600 -645101
700 -645104
800 -645106
900 -645108
1000 -645109
1100 -645110
1200 -645112
1300 -645115
1400 -645117
1500 -645118
1600 -645120
1700 -645122
1800 -645124
1900 -645125
2000 -645126
2100 -645128
2200 -645128
2300 -645128
2400 -645128
2500 -645127
2600 -645125
2700 -645122
2800 -645119
2900 -645116
3000 -645114
3100 -645113
3200 -645112
3300 -645110
3400 -645108
3500 -645107
3600 -645105
3700 -645103
3800 -645101
3900 -645099
4000 -645097
4100 -645096
4200 -645095
4300 -645094
4400 -645093
4500 -645092
4600 -645092
4700 -645092
4800 -645092
4900 -645093
5000 -645095
5100 -645099
5200 -645103
5300 -645106
5400 -645108
5500 -645109
5600 -645110
5700 -645111
5800 -645113
5900 -645115
6000 -645117
6100 -645119
6200 -645120
6300 -645122
6400 -645124
6500 -645125
6600 -645126
6700 -645126
6800 -645127
6900 -645127
7000 -645127
7100 -645127
7200 -645126
7300 -645124
7400 -645120
7500 -645116
7600 -645113
7700 -645112
7800 -645110
7900 -645109
8000 -645108
8100 -645106
8200 -645105
8300 -645103
8400 -645101
8500 -645099
8600 -645098
8700 -645097
8800 -645095
8900 -645094
9000 -645093
9100 -645093
9200 -645093
9300 -645094
9400 -645094
9500 -645096
9600 -645099
9700 -645103
9800 -645107
9900 -645109
10000 -645110
10100 -645112
10200 -645113
10300 -645115
10400 -645117
10500 -645118
10600 -645120
10700 -645121
10800 -645123
10900 -645125
11000 -645126
11100 -645127
11200 -645127
11300 -645128
11400 -645128
11500 -645128
11600 -645127
11700 -645125
11800 -645121
11900 -645118
12000 -645115
12100 -645113
12200 -645111
12300 -645110
12400 -645109
12500 -645108
12600 -645107
12700 -645105
12800 -645103
12900 -645101
13000 -645099
13100 -645098
13200 -645097
13300 -645096
13400 -645095
13500 -645094
13600 -645093
13700 -645093
13800 -645094
13900 -645094
14000 -645095
14100 -645097
14200 -645100
14300 -645105
14400 -645108
14500 -645110
14600 -645112
14700 -645112
14800 -645113
14900 -645114
15000 -645115
15100 -645117
15200 -645118
15300 -645119
15400 -645121
15500 -645123
15600 -645125
15700 -645126
15800 -645127
15900 -645127
16000 -645128
16100 -645128
16200 -645128
16300 -645127
16400 -645124
16500 -645121
16600 -645117
16700 -645114
16800 -645112
16900 -645110
17000 -645109
17100 -645109
17200 -645108
17300 -645107
17400 -645105
17500 -645103
17600 -645102
17700 -645100
17800 -645098
17900 -645097
18000 -645095
18100 -645094
18200 -645094
18300 -645094
18400 -645094
18500 -645094
18600 -645095
18700 -645097
18800 -645101
18900 -645105
19000 -645108
19100 -645110
19200 -645111
19300 -645112
19400 -645114
19500 -645115
19600 -645116
19700 -645118
19800 -645119
19900 -645121
20000 -645123
20100 -645124
20200 -645126
20300 -645126
20400 -645127
20500 -645127
20600 -645127
20700 -645126
20800 -645125
20900 -645122
21000 -645119
21100 -645116
21200 -645113
21300 -645111
21400 -645110
21500 -645109
21600 -645108
21700 -645107
21800 -645106
21900 -645105
22000 -645103
22100 -645101
22200 -645100
22300 -645098
22400 -645096
22500 -645095
22600 -645094
22700 -645093
22800 -645093
22900 -645093
23000 -645094
23100 -645095
23200 -645096
23300 -645098
23400 -645102
23500 -645107
23600 -645110
23700 -645111
23800 -645112
23900 -645113
24000 -645114
24100 -645114
24200 -645115
24300 -645116
24400 -645117
24500 -645119
24600 -645120
24700 -645122
24800 -645124
24900 -645125
25000 -645126
25100 -645127
25200 -645128
25300 -645128
25400 -645127
25500 -645126
25600 -645124
25700 -645121
25800 -645117
25900 -645114
26000 -645112
26100 -645110
26200 -645109
26300 -645108
26400 -645107
26500 -645106
26600 -645104
26700 -645103
26800 -645101
26900 -645100
27000 -645098
27100 -645096
27200 -645095
27300 -645095
27400 -645094
27500 -645094
27600 -645094
27700 -645095
27800 -645097
27900 -645101
28000 -645105
28100 -645108
28200 -645110
28300 -645112
28400 -645113
28500 -645114
28600 -645115
28700 -645116
28800 -645117
28900 -645118
29000 -645120
29100 -645121
29200 -645123
29300 -645124
29400 -645125
29500 -645127
29600 -645127
29700 -645127
29800 -645127
29900 -645127
30000 -645125
30100 -645122
30200 -645117
30300 -645114
30400 -645112
30500 -645111
30600 -645109
30700 -645108
30800 -645107
30900 -645106
31000 -645104
31100 -645102
31200 -645101
31300 -645100
31400 -645098
31500 -645097
31600 -645096
31700 -645095
31800 -645094
31900 -645093
32000 -645093
32100 -645093
32200 -645093
32300 -645095
32400 -645098
32500 -645101
32600 -645105
32700 -645107
32800 -645109
32900 -645110
33000 -645112
33100 -645113
33200 -645114
33300 -645116
33400 -645117
33500 -645119
33600 -645120
33700 -645122
33800 -645122
33900 -645123
34000 -645125
34100 -645126
34200 -645127
34300 -645127
34400 -645128
34500 -645129
34600 -645129
34700 -645129
34800 -645128
34900 -645127
35000 -645124
35100 -645121
35200 -645118
35300 -645115
35400 -645113
35500 -645111
35600 -645109
35700 -645107
35800 -645105
35900 -645103
36000 -645102
36100 -645100
36200 -645099
36300 -645098
36400 -645097
36500 -645096
36600 -645095
36700 -645095
36800 -645095
36900 -645096
37000 -645098
37100 -645101
37200 -645104
37300 -645107
37400 -645110
37500 -645112
37600 -645113
37700 -645114
37800 -645115
37900 -645116
38000 -645117
38100 -645118
38200 -645120
38300 -645121
38400 -645122
38500 -645123
38600 -645124
38700 -645125
38800 -645126
38900 -645127
39000 -645128
39100 -645128
39200 -645128
39300 -645126
39400 -645124
39500 -645121
39600 -645117
39700 -645115
39800 -645113
39900 -645111
40000 -645108
