# Time-averaged data for fix myat3
# TimeStep v_myeng
100 -319561
200 -319565
300 -319573
400 -319583
500 -319597
600 -319613
700 -319632
800 -319647
900 -319658
1000 -319664
1100 -319666
1200 -319663
1300 -319660
1400 -319657
1500 -319653
1600 -319648
1700 -319643
1800 -319638
1900 -319633
2000 -319630
2100 -319628
2200 -319624
2300 -319619
2400 -319614
2500 -319609
2600 -319602
2700 -319594
2800 -319586
2900 -319579
3000 -319574
3100 -319570
3200 -319569
3300 -319573
3400 -319581
3500 -319590
3600 -319603
3700 -319617
3800 -319631
3900 -319644
4000 -319654
4100 -319660
4200 -319664
4300 -319665
4400 -319663
4500 -319657
4600 -319648
4700 -319633
4800 -319610
4900 -319584
5000 -319563
5100 -319551
5200 -319547
5300 -319548
5400 -319553
5500 -319561
5600 -319571
5700 -319583
5800 -319594
5900 -319604
6000 -319614
6100 -319622
6200 -319628
6300 -319630
6400 -319629
6500 -319626
6600 -319622
6700 -319618
6800 -319613
6900 -319604
7000 -319590
7100 -319571
7200 -319546
7300 -319524
7400 -319511
7500 -319506
7600 -319508
7700 -319517
7800 -319532
7900 -319550
8000 -319569
8100 -319583
8200 -319593
8300 -319601
8400 -319608
8500 -319615
8600 -319620
8700 -319625
8800 -319627
8900 -319628
9000 -319627
9100 -319625
9200 -319620
9300 -319613
9400 -319602
9500 -319587
9600 -319571
9700 -319556
9800 -319542
9900 -319532
10000 -319527
10100 -319526
10200 -319532
10300 -319544
10400 -319562
10500 -319586
10600 -319611
10700 -319628
10800 -319637
10900 -319641
11000 -319643
11100 -319642
11200 -319640
11300 -319638
11400 -319635
11500 -319631
11600 -319626
11700 -319618
11800 -319608
11900 -319599
12000 -319588
12100 -319579
12200 -319571
12300 -319563
12400 -319556
12500 -319552
12600 -319551
12700 -319555
12800 -319564
12900 -319579
13000 -319600
13100 -319621
13200 -319638
13300 -319650
13400 -319658
13500 -319662
13600 -319663
13700 -319661
13800 -319658
13900 -319654
14000 -319647
14100 -319637
14200 -319622
14300 -319606
14400 -319587
14500 -319571
14600 -319558
14700 -319551
14800 -319548
14900 -319549
15000 -319553
15100 -319557
15200 -319562
15300 -319567
15400 -319573
15500 -319576
15600 -319580
15700 -319585
15800 -319590
15900 -319595
16000 -319600
16100 -319608
16200 -319617
16300 -319629
16400 -319643
16500 -319656
16600 -319668
16700 -319677
16800 -319685
16900 -319691
17000 -319693
17100 -319692
17200 -319684
17300 -319667
17400 -319644
17500 -319619
17600 -319598
17700 -319584
17800 -319573
17900 -319566
18000 -319562
18100 -319559
18200 -319558
18300 -319559
18400 -319564
18500 -319571
18600 -319582
18700 -319598
18800 -319614
18900 -319630
19000 -319642
19100 -319651
19200 -319657
19300 -319663
19400 -319665
19500 -319664
19600 -319661
19700 -319656
19800 -319650
19900 -319640
20000 -319630
20100 -319616
20200 -319597
20300 -319575
20400 -319551
20500 -319533
20600 -319525
20700 -319525
20800 -319528
20900 -319534
21000 -319542
21100 -319553
21200 -319567
21300 -319581
21400 -319597
21500 -319611
21600 -319623
21700 -319633
21800 -319642
21900 -319650
22000 -319655
22100 -319658
22200 -319658
22300 -319657
22400 -319653
22500 -319647
22600 -319638
22700 -319621
22800 -319601
22900 -319581
23000 -319564
23100 -319552
23200 -319548
23300 -319546
23400 -319549
23500 -319557
23600 -319566
23700 -319578
23800 -319588
23900 -319598
24000 -319606
24100 -319611
24200 -319614
24300 -319617
24400 -319618
24500 -319617
24600 -319615
24700 -319614
24800 -319612
24900 -319610
25000 -319609
25100 -319608
25200 -319607
25300 -319606
25400 -319610
25500 -319620
25600 -319636
25700 -319655
25800 -319675
25900 -319691
26000 -319702
26100 -319709
26200 -319709
26300 -319704
26400 -319696
26500 -319683
26600 -319668
26700 -319652
26800 -319639
26900 -319627
27000 -319619
27100 -319613
27200 -319610
27300 -319608
27400 -319606
27500 -319605
27600 -319606
27700 -319609
27800 -319612
27900 -319618
28000 -319628
28100 -319641
28200 -319658
28300 -319676
28400 -319694
28500 -319707
28600 -319715
28700 -319718
28800 -319715
28900 -319708
29000 -319697
29100 -319683
29200 -319670
29300 -319659
29400 -319652
29500 -319646
29600 -319641
29700 -319637
29800 -319631
29900 -319624
30000 -319618
30100 -319610
30200 -319601
30300 -319592
30400 -319584
30500 -319577
30600 -319574
30700 -319573
30800 -319576
30900 -319583
31000 -319596
31100 -319615
31200 -319637
31300 -319656
31400 -319670
31500 -319679
31600 -319682
31700 -319682
31800 -319678
31900 -319672
32000 -319665
32100 -319655
32200 -319645
32300 -319633
32400 -319622
32500 -319610
32600 -319601
32700 -319592
32800 -319587
32900 -319584
33000 -319583
33100 -319583
33200 -319583
33300 -319584
33400 -319588
33500 -319592
33600 -319596
33700 -319602
33800 -319608
33900 -319616
34000 -319625
34100 -319637
34200 -319653
34300 -319670
34400 -319687
34500 -319701
34600 -319712
34700 -319715
34800 -319715
34900 -319709
35000 -319697
35100 -319676
35200 -319649
35300 -319628
35400 -319616
35500 -319609
35600 -319604
35700 -319599
35800 -319596
35900 -319594
36000 -319593
36100 -319592
36200 -319592
36300 -319594
36400 -319599
36500 -319605
36600 -319613
36700 -319623
36800 -319634
36900 -319645
37000 -319656
37100 -319666
37200 -319675
37300 -319682
37400 -319686
37500 -319688
37600 -319687
37700 -319680
37800 -319666
37900 -319644
38000 -319619
38100 -319598
38200 -319583
38300 -319573
38400 -319568
38500 -319566
38600 -319567
38700 -319570
38800 -319574
38900 -319583
39000 -319594
39100 -319606
39200 -319619
39300 -319632
39400 -319644
39500 -319654
39600 -319662
39700 -319667
39800 -319668
39900 -319665
40000 -319657
