# Time-averaged data for fix myat3
# TimeStep v_myeng
100 -166954
200 -166954
300 -166954
400 -166954
500 -166954
600 -166955
700 -166955
800 -166956
900 -166957
1000 -166958
1100 -166959
1200 -166960
1300 -166960
1400 -166960
1500 -166959
1600 -166958
1700 -166957
1800 -166956
1900 -166955
2000 -166954
2100 -166954
2200 -166954
2300 -166953
2400 -166953
2500 -166953
2600 -166953
2700 -166954
2800 -166955
2900 -166956
3000 -166957
3100 -166958
3200 -166958
3300 -166959
3400 -166959
3500 -166959
3600 -166959
3700 -166959
3800 -166958
3900 -166958
4000 -166956
4100 -166953
4200 -166951
4300 -166950
4400 -166950
4500 -166950
4600 -166951
4700 -166951
4800 -166952
4900 -166953
5000 -166954
5100 -166955
5200 -166956
5300 -166957
5400 -166957
5500 -166958
5600 -166959
5700 -166959
5800 -166959
5900 -166959
6000 -166959
6100 -166958
6200 -166958
6300 -166957
6400 -166956
6500 -166954
6600 -166953
6700 -166952
6800 -166952
6900 -166952
7000 -166952
7100 -166953
7200 -166954
7300 -166955
7400 -166957
7500 -166958
7600 -166958
7700 -166959
7800 -166959
7900 -166959
8000 -166958
8100 -166958
8200 -166957
8300 -166956
8400 -166956
8500 -166955
8600 -166955
8700 -166955
8800 -166955
8900 -166954
9000 -166954
9100 -166954
9200 -166954
9300 -166954
9400 -166954
9500 -166955
9600 -166957
9700 -166958
9800 -166959
9900 -166960
10000 -166960
10100 -166960
10200 -166959
10300 -166958
10400 -166957
10500 -166956
10600 -166955
10700 -166955
10800 -166954
10900 -166953
11000 -166953
11100 -166953
11200 -166953
11300 -166953
11400 -166954
11500 -166954
11600 -166955
11700 -166955
11800 -166956
11900 -166956
12000 -166956
12100 -166957
12200 -166958
12300 -166960
12400 -166962
12500 -166962
12600 -166963
12700 -166962
12800 -166962
12900 -166961
13000 -166959
13100 -166958
13200 -166957
13300 -166956
13400 -166956
13500 -166955
13600 -166955
13700 -166955
13800 -166954
13900 -166954
14000 -166954
14100 -166954
14200 -166954
14300 -166954
14400 -166954
14500 -166955
14600 -166956
14700 -166957
14800 -166958
14900 -166959
15000 -166960
15100 -166961
15200 -166961
15300 -166961
15400 -166961
15500 -166961
15600 -166961
15700 -166960
15800 -166960
15900 -166959
16000 -166957
16100 -166956
16200 -166956
16300 -166955
16400 -166954
16500 -166954
16600 -166954
16700 -166954
16800 -166954
16900 -166954
17000 -166954
17100 -166955
17200 -166955
17300 -166955
17400 -166955
17500 -166955
17600 -166956
17700 -166956
17800 -166956
17900 -166956
18000 -166956
18100 -166956
18200 -166957
18300 -166957
18400 -166956
18500 -166956
18600 -166956
18700 -166955
18800 -166955
18900 -166954
19000 -166954
19100 -166953
19200 -166953
19300 -166952
19400 -166952
19500 -166952
19600 -166952
19700 -166952
19800 -166953
19900 -166954
20000 -166956
20100 -166957
20200 -166958
20300 -166959
20400 -166959
20500 -166960
20600 -166959
20700 -166959
20800 -166959
20900 -166958
21000 -166958
21100 -166957
21200 -166956
21300 -166955
21400 -166954
21500 -166954
21600 -166953
21700 -166954
21800 -166954
21900 -166955
22000 -166957
22100 -166959
22200 -166961
22300 -166962
22400 -166962
22500 -166962
22600 -166962
22700 -166961
22800 -166960
22900 -166959
23000 -166958
23100 -166957
23200 -166956
23300 -166955
23400 -166955
23500 -166955
23600 -166954
23700 -166954
23800 -166953
23900 -166953
24000 -166953
24100 -166954
24200 -166954
24300 -166956
24400 -166957
24500 -166959
24600 -166960
24700 -166961
24800 -166961
24900 -166961
25000 -166961
25100 -166961
25200 -166960
25300 -166959
25400 -166958
25500 -166957
25600 -166957
25700 -166956
25800 -166956
25900 -166955
26000 -166955
26100 -166955
26200 -166955
26300 -166955
26400 -166955
26500 -166955
26600 -166955
26700 -166955
26800 -166955
26900 -166954
27000 -166954
27100 -166955
27200 -166955
27300 -166956
27400 -166956
27500 -166957
27600 -166957
27700 -166958
27800 -166958
27900 -166958
28000 -166957
28100 -166957
28200 -166956
28300 -166955
28400 -166954
28500 -166953
28600 -166952
28700 -166951
28800 -166951
28900 -166951
29000 -166951
29100 -166952
29200 -166953
29300 -166954
29400 -166955
29500 -166957
29600 -166958
29700 -166958
29800 -166958
29900 -166958
30000 -166958
30100 -166958
30200 -166958
30300 -166957
30400 -166956
30500 -166955
30600 -166954
30700 -166954
30800 -166953
30900 -166953
31000 -166953
31100 -166953
31200 -166954
31300 -166954
31400 -166955
31500 -166956
31600 -166958
31700 -166960
31800 -166961
31900 -166961
32000 -166961
32100 -166961
32200 -166960
32300 -166959
32400 -166958
32500 -166957
32600 -166956
32700 -166956
32800 -166955
32900 -166955
33000 -166955
33100 -166955
33200 -166954
33300 -166954
33400 -166954
33500 -166954
33600 -166955
33700 -166955
33800 -166957
33900 -166959
34000 -166960
34100 -166961
34200 -166962
34300 -166962
34400 -166962
34500 -166961
34600 -166961
34700 -166959
34800 -166958
34900 -166957
35000 -166956
35100 -166956
35200 -166955
35300 -166955
35400 -166956
35500 -166956
35600 -166956
35700 -166956
35800 -166956
35900 -166956
36000 -166957
36100 -166957
36200 -166958
36300 -166959
36400 -166961
36500 -166962
36600 -166963
36700 -166963
36800 -166963
36900 -166963
37000 -166963
37100 -166961
37200 -166960
37300 -166958
37400 -166957
37500 -166956
37600 -166956
37700 -166955
37800 -166955
37900 -166955
38000 -166955
38100 -166956
38200 -166956
38300 -166956
38400 -166956
38500 -166957
38600 -166957
38700 -166958
38800 -166958
38900 -166959
39000 -166959
39100 -166959
39200 -166959
39300 -166958
39400 -166957
39500 -166956
39600 -166954
39700 -166953
39800 -166953
39900 -166952
40000 -166952
