# Time-averaged data for fix myat3
# TimeStep v_myeng
100 -639509
200 -639513
300 -639521
400 -639535
500 -639553
600 -639574
700 -639598
800 -639621
900 -639642
1000 -639658
1100 -639664
1200 -639662
1300 -639653
1400 -639642
1500 -639630
1600 -639620
1700 -639610
1800 -639600
1900 -639590
2000 -639580
2100 -639569
2200 -639558
2300 -639549
2400 -639543
2500 -639536
2600 -639531
2700 -639528
2800 -639528
2900 -639534
3000 -639546
3100 -639566
3200 -639594
3300 -639624
3400 -639649
3500 -639665
3600 -639673
3700 -639676
3800 -639674
3900 -639668
4000 -639661
4100 -639651
4200 -639638
4300 -639620
4400 -639603
4500 -639590
4600 -639578
4700 -639570
4800 -639563
4900 -639560
5000 -639561
5100 -639565
5200 -639579
5300 -639609
5400 -639649
5500 -639679
5600 -639699
5700 -639710
5800 -639713
5900 -639709
6000 -639694
6100 -639675
6200 -639652
6300 -639629
6400 -639607
6500 -639590
6600 -639577
6700 -639568
6800 -639562
6900 -639558
7000 -639557
7100 -639559
7200 -639566
7300 -639578
7400 -639595
7500 -639621
7600 -639651
7700 -639679
7800 -639697
7900 -639708
8000 -639711
8100 -639708
8200 -639700
8300 -639690
8400 -639681
8500 -639672
8600 -639662
8700 -639650
8800 -639638
8900 -639625
9000 -639612
9100 -639599
9200 -639589
9300 -639582
9400 -639573
9500 -639564
9600 -639556
9700 -639551
9800 -639548
9900 -639543
10000 -639539
10100 -639537
10200 -639536
10300 -639535
10400 -639534
10500 -639533
10600 -639534
10700 -639533
10800 -639531
10900 -639532
11000 -639534
11100 -639537
11200 -639540
11300 -639545
11400 -639551
11500 -639558
11600 -639568
11700 -639580
11800 -639597
11900 -639617
12000 -639641
12100 -639666
12200 -639687
12300 -639702
12400 -639713
12500 -639719
12600 -639718
12700 -639709
12800 -639691
12900 -639662
13000 -639624
13100 -639593
13200 -639577
13300 -639569
13400 -639567
13500 -639569
13600 -639575
13700 -639583
13800 -639594
13900 -639608
14000 -639621
14100 -639635
14200 -639648
14300 -639660
14400 -639671
14500 -639681
14600 -639685
14700 -639686
14800 -639682
14900 -639669
15000 -639643
15100 -639606
15200 -639570
15300 -639545
15400 -639531
15500 -639524
15600 -639522
15700 -639522
15800 -639527
15900 -639537
16000 -639552
16100 -639571
16200 -639593
16300 -639611
16400 -639627
16500 -639641
16600 -639651
16700 -639657
16800 -639658
16900 -639653
17000 -639646
17100 -639639
17200 -639627
17300 -639609
17400 -639583
17500 -639546
17600 -639509
17700 -639480
17800 -639467
17900 -639466
18000 -639471
18100 -639479
18200 -639492
18300 -639509
18400 -639528
18500 -639548
18600 -639566
18700 -639582
18800 -639595
18900 -639603
19000 -639607
19100 -639608
19200 -639604
19300 -639596
19400 -639581
19500 -639563
19600 -639538
19700 -639509
19800 -639481
19900 -639461
20000 -639451
20100 -639452
20200 -639457
20300 -639465
20400 -639474
20500 -639486
20600 -639502
20700 -639518
20800 -639533
20900 -639547
21000 -639561
21100 -639574
21200 -639584
21300 -639590
21400 -639596
21500 -639601
21600 -639604
21700 -639606
21800 -639607
21900 -639607
22000 -639607
22100 -639607
22200 -639608
22300 -639607
22400 -639609
22500 -639612
22600 -639616
22700 -639620
22800 -639624
22900 -639627
23000 -639628
23100 -639628
23200 -639626
23300 -639625
23400 -639621
23500 -639614
23600 -639606
23700 -639597
23800 -639588
23900 -639576
24000 -639566
24100 -639557
24200 -639546
24300 -639535
24400 -639526
24500 -639517
24600 -639509
24700 -639503
24800 -639500
24900 -639504
25000 -639516
25100 -639536
25200 -639560
25300 -639587
25400 -639612
25500 -639632
25600 -639646
25700 -639656
25800 -639662
25900 -639665
26000 -639664
26100 -639660
26200 -639652
26300 -639641
26400 -639628
26500 -639612
26600 -639592
26700 -639566
26800 -639536
26900 -639509
27000 -639491
27100 -639483
27200 -639484
27300 -639490
27400 -639502
27500 -639516
27600 -639530
27700 -639541
27800 -639550
27900 -639558
28000 -639565
28100 -639571
28200 -639577
28300 -639584
28400 -639589
28500 -639593
28600 -639594
28700 -639592
28800 -639589
28900 -639581
29000 -639567
29100 -639545
29200 -639520
29300 -639497
29400 -639478
29500 -639465
29600 -639458
29700 -639457
29800 -639463
29900 -639476
30000 -639495
30100 -639523
30200 -639557
30300 -639586
30400 -639602
30500 -639610
30600 -639612
30700 -639612
30800 -639610
30900 -639607
31000 -639603
31100 -639599
31200 -639593
31300 -639586
31400 -639579
31500 -639571
31600 -639562
31700 -639553
31800 -639544
31900 -639538
32000 -639536
32100 -639537
32200 -639543
32300 -639554
32400 -639571
32500 -639593
32600 -639614
32700 -639637
32800 -639656
32900 -639670
33000 -639677
33100 -639681
33200 -639682
33300 -639678
33400 -639669
33500 -639654
33600 -639631
33700 -639603
33800 -639572
33900 -639548
34000 -639534
34100 -639528
34200 -639528
34300 -639530
34400 -639534
34500 -639541
34600 -639552
34700 -639562
34800 -639574
34900 -639587
35000 -639602
35100 -639617
35200 -639632
35300 -639647
35400 -639661
35500 -639674
35600 -639686
35700 -639699
35800 -639712
35900 -639728
36000 -639746
36100 -639764
36200 -639781
36300 -639791
36400 -639791
36500 -639781
36600 -639759
36700 -639727
36800 -639695
36900 -639668
37000 -639648
37100 -639632
37200 -639616
37300 -639602
37400 -639587
37500 -639573
37600 -639558
37700 -639544
37800 -639530
37900 -639518
38000 -639508
38100 -639501
38200 -639496
38300 -639495
38400 -639498
38500 -639504
38600 -639517
38700 -639540
38800 -639570
38900 -639601
39000 -639625
39100 -639640
39200 -639647
39300 -639648
39400 -639643
39500 -639633
39600 -639622
39700 -639608
39800 -639593
39900 -639575
40000 -639558
