171002 -389930.78812999
171004 -389921.29139851
171006 -389911.62031948
171008 -389904.26310978
171010 -389913.98740318
171012 -389915.90201458
171014 -389917.49058713
171016 -389913.75912904
171018 -389916.78908770
171020 -389915.23797057
171022 -389917.40703769
171024 -389919.95895368
171026 -389921.45275817
171028 -389929.80385377
171030 -389917.81938013
171032 -389912.57784748
171034 -389927.62028208
171036 -389921.53064967
171038 -389933.01143526
171040 -389937.26752610
171042 -389931.73635265
171044 -389936.01143286
171046 -389929.21748821
171048 -389910.36431911
171050 -389909.91902898
171052 -389922.99659776
171054 -389933.14098303
171056 -389920.96034114
171058 -389912.53664709
171060 -389926.71598947
171062 -389925.64910258
171064 -389926.28669707
171066 -389927.55127141
171068 -389916.72581247
171070 -389916.86789599
171072 -389912.32863460
171074 -389918.00364295
171076 -389926.17306357
171078 -389907.77634078
171080 -389908.26750186
171082 -389916.50743886
171084 -389914.14612228
171086 -389926.83049050
171088 -389909.92504177
171090 -389926.31611001
171092 -389936.92862675
171094 -389911.53831434
171096 -389930.98608726
171098 -389914.32295540
171100 -389904.09436872
171102 -389908.20877638
171104 -389915.09378489
171106 -389919.63026767
171108 -389911.35318556
171110 -389914.45079790
171112 -389912.60068757
171114 -389926.00507490
171116 -389929.94528468
171118 -389909.07146009
171120 -389915.65665022
171122 -389910.00236757
171124 -389911.37774597
171126 -389921.06855169
171128 -389911.00583522
171130 -389915.31571209
171132 -389920.26042554
171134 -389907.08363966
171136 -389922.26415114
171138 -389915.19498617
171140 -389911.41983052
171142 -389910.67897589
171144 -389910.48780952
171146 -389917.30170991
171148 -389926.44241323
171150 -389905.30578642
171152 -389911.66204290
171154 -389923.72900643
171156 -389908.61601623
171158 -389924.32679642
171160 -389924.02956966
171162 -389910.46630101
171164 -389921.42691012
171166 -389915.21613073
171168 -389918.79253876
171170 -389922.21036950
171172 -389917.35476302
171174 -389920.54801878
171176 -389918.56763434
171178 -389926.03463938
171180 -389929.23289263
171182 -389922.29569949
171184 -389931.64392427
171186 -389925.16193591
171188 -389918.37920988
171190 -389926.21248121
171192 -389926.35603435
171194 -389921.76918641
171196 -389932.50901730
171198 -389917.94399566
171200 -389914.85124683
171202 -389924.34875800
171204 -389915.57006458
171206 -389934.72600418
171208 -389925.66327017
171210 -389907.15563288
171212 -389908.06840157
171214 -389895.62611271
171216 -389919.80820645
171218 -389929.65609663
171220 -389900.16834221
171222 -389920.04075456
171224 -389913.08013147
171226 -389897.86768667
171228 -389909.27068776
171230 -389902.80636254
171232 -389918.49846366
171234 -389925.58163715
171236 -389905.38651112
171238 -389917.52377610
171240 -389930.10518131
171242 -389916.38743301
171244 -389921.59584382
171246 -389921.10686585
171248 -389912.50058443
171250 -389913.40059271
171252 -389913.13311398
171254 -389920.47440063
171256 -389926.47805075
171258 -389922.19045078
171260 -389926.31781840
171262 -389934.31202865
171264 -389922.36214302
171266 -389923.71056800
171268 -389915.69281610
171270 -389908.90481146
171272 -389925.58241871
171274 -389923.27704555
171276 -389928.78323315
171278 -389929.38208865
171280 -389907.54027580
171282 -389915.48201026
171284 -389915.87891439
171286 -389922.44229857
171288 -389928.29953818
171290 -389913.93625237
