# Time-averaged data for fix myat3
# TimeStep v_myeng
100 -325047
200 -325046
300 -325044
400 -325041
500 -325037
600 -325033
700 -325022
800 -325004
900 -324983
1000 -324965
1100 -324953
1200 -324945
1300 -324939
1400 -324935
1500 -324936
1600 -324943
1700 -324955
1800 -324974
1900 -324995
2000 -325015
2100 -325029
2200 -325036
2300 -325038
2400 -325035
2500 -325029
2600 -325024
2700 -325020
2800 -325017
2900 -325013
3000 -325010
3100 -325006
3200 -325003
3300 -324999
3400 -324992
3500 -324983
3600 -324973
3700 -324963
3800 -324956
3900 -324953
4000 -324955
4100 -324963
4200 -324978
4300 -324998
4400 -325019
4500 -325039
4600 -325051
4700 -325058
4800 -325061
4900 -325062
5000 -325062
5100 -325058
5200 -325051
5300 -325039
5400 -325024
5500 -325010
5600 -324997
5700 -324986
5800 -324977
5900 -324972
6000 -324971
6100 -324972
6200 -324974
6300 -324978
6400 -324981
6500 -324985
6600 -324989
6700 -324997
6800 -325006
6900 -325016
7000 -325025
7100 -325033
7200 -325040
7300 -325046
7400 -325049
7500 -325050
7600 -325049
7700 -325046
7800 -325041
7900 -325034
8000 -325026
8100 -325019
8200 -325014
8300 -325013
8400 -325014
8500 -325013
8600 -325011
8700 -325009
8800 -325006
8900 -325003
9000 -325000
9100 -324997
9200 -324997
9300 -325001
9400 -325007
9500 -325017
9600 -325030
9700 -325044
9800 -325058
9900 -325071
10000 -325083
10100 -325093
10200 -325098
10300 -325097
10400 -325089
10500 -325072
10600 -325049
10700 -325025
10800 -325007
10900 -324997
11000 -324992
11100 -324988
11200 -324985
11300 -324983
11400 -324985
11500 -324988
11600 -324992
11700 -324995
11800 -324998
11900 -325001
12000 -325006
12100 -325011
12200 -325016
12300 -325022
12400 -325028
12500 -325034
12600 -325041
12700 -325043
12800 -325042
12900 -325037
13000 -325027
13100 -325014
13200 -324997
13300 -324980
13400 -324967
13500 -324957
13600 -324952
13700 -324948
13800 -324945
13900 -324946
14000 -324950
14100 -324957
14200 -324970
14300 -324992
14400 -325021
14500 -325046
14600 -325059
14700 -325063
14800 -325065
14900 -325064
15000 -325059
15100 -325051
15200 -325039
15300 -325026
15400 -325013
15500 -325000
15600 -324989
15700 -324979
15800 -324974
15900 -324972
16000 -324974
16100 -324980
16200 -324988
16300 -324999
16400 -325010
16500 -325022
16600 -325038
16700 -325061
16800 -325086
16900 -325106
17000 -325116
17100 -325117
17200 -325115
17300 -325109
17400 -325099
17500 -325087
17600 -325073
17700 -325058
17800 -325043
17900 -325030
18000 -325018
18100 -325008
18200 -324996
18300 -324985
18400 -324975
18500 -324970
18600 -324966
18700 -324965
18800 -324968
18900 -324970
19000 -324976
19100 -324983
19200 -324995
19300 -325013
19400 -325037
19500 -325057
19600 -325070
19700 -325078
19800 -325080
19900 -325078
20000 -325074
20100 -325068
20200 -325060
20300 -325050
20400 -325037
20500 -325024
20600 -325012
20700 -325004
20800 -325001
20900 -325001
21000 -325002
21100 -325003
21200 -325005
21300 -325007
21400 -325011
21500 -325016
21600 -325020
21700 -325023
21800 -325025
21900 -325027
22000 -325029
22100 -325030
22200 -325029
22300 -325024
22400 -325016
22500 -325004
22600 -324989
22700 -324974
22800 -324960
22900 -324948
23000 -324939
23100 -324934
23200 -324932
23300 -324935
23400 -324942
23500 -324952
23600 -324968
23700 -324987
23800 -325008
23900 -325026
24000 -325037
24100 -325042
24200 -325042
24300 -325040
24400 -325035
24500 -325028
24600 -325020
24700 -325011
24800 -325003
24900 -324995
25000 -324987
25100 -324977
25200 -324968
25300 -324959
25400 -324953
25500 -324949
25600 -324947
25700 -324946
25800 -324950
25900 -324962
26000 -324981
26100 -325003
26200 -325021
26300 -325035
26400 -325044
26500 -325052
26600 -325058
26700 -325062
26800 -325062
26900 -325059
27000 -325051
27100 -325040
27200 -325026
27300 -325009
27400 -324991
27500 -324976
27600 -324964
27700 -324957
27800 -324954
27900 -324955
28000 -324957
28100 -324960
28200 -324965
28300 -324970
28400 -324979
28500 -324987
28600 -324994
28700 -324999
28800 -325005
28900 -325009
29000 -325014
29100 -325018
29200 -325020
29300 -325021
29400 -325020
29500 -325017
29600 -325010
29700 -325002
29800 -324991
29900 -324978
30000 -324966
30100 -324956
30200 -324949
30300 -324945
30400 -324943
30500 -324943
30600 -324948
30700 -324957
30800 -324970
30900 -324986
31000 -325003
31100 -325019
31200 -325032
31300 -325041
31400 -325046
31500 -325047
31600 -325044
31700 -325039
31800 -325033
31900 -325026
32000 -325020
32100 -325012
32200 -325004
32300 -324996
32400 -324991
