# Time-averaged data for fix myat3
# TimeStep v_myeng
100 -645600
200 -645603
300 -645608
400 -645617
500 -645631
600 -645651
700 -645677
800 -645705
900 -645731
1000 -645750
1100 -645762
1200 -645765
1300 -645761
1400 -645751
1500 -645741
1600 -645730
1700 -645718
1800 -645704
1900 -645691
2000 -645678
2100 -645663
2200 -645649
2300 -645635
2400 -645622
2500 -645611
2600 -645601
2700 -645591
2800 -645580
2900 -645571
3000 -645563
3100 -645556
3200 -645550
3300 -645545
3400 -645543
3500 -645543
3600 -645546
3700 -645557
3800 -645580
3900 -645611
4000 -645641
4100 -645664
4200 -645680
4300 -645690
4400 -645696
4500 -645698
4600 -645693
4700 -645686
4800 -645674
4900 -645657
5000 -645636
5100 -645615
5200 -645593
5300 -645575
5400 -645563
5500 -645556
5600 -645555
5700 -645556
5800 -645563
5900 -645575
6000 -645588
6100 -645600
6200 -645611
6300 -645621
6400 -645629
6500 -645636
6600 -645641
6700 -645647
6800 -645651
6900 -645656
7000 -645661
7100 -645665
7200 -645671
7300 -645675
7400 -645678
7500 -645680
7600 -645680
7700 -645679
7800 -645674
7900 -645665
8000 -645653
8100 -645635
8200 -645614
8300 -645595
8400 -645577
8500 -645563
8600 -645555
8700 -645550
8800 -645550
8900 -645557
9000 -645571
9100 -645590
9200 -645617
9300 -645648
9400 -645674
9500 -645693
9600 -645704
9700 -645708
9800 -645708
9900 -645707
10000 -645706
10100 -645700
10200 -645692
10300 -645682
10400 -645670
10500 -645657
10600 -645641
10700 -645623
10800 -645602
10900 -645580
11000 -645558
11100 -645538
11200 -645522
11300 -645511
11400 -645503
11500 -645498
11600 -645500
11700 -645513
11800 -645543
11900 -645583
12000 -645616
12100 -645639
12200 -645656
12300 -645668
12400 -645673
12500 -645673
12600 -645667
12700 -645657
12800 -645642
12900 -645621
13000 -645600
13100 -645579
13200 -645559
13300 -645545
13400 -645535
13500 -645530
13600 -645530
13700 -645534
13800 -645543
13900 -645554
14000 -645569
14100 -645588
14200 -645613
14300 -645639
14400 -645661
14500 -645676
14600 -645685
14700 -645687
14800 -645685
14900 -645680
15000 -645674
15100 -645667
15200 -645657
15300 -645646
15400 -645634
15500 -645621
15600 -645610
15700 -645598
15800 -645588
15900 -645579
16000 -645574
16100 -645571
16200 -645571
16300 -645576
16400 -645588
16500 -645610
16600 -645641
16700 -645673
16800 -645695
16900 -645711
17000 -645719
17100 -645723
17200 -645721
17300 -645712
17400 -645698
17500 -645679
17600 -645657
17700 -645635
17800 -645618
17900 -645607
18000 -645599
18100 -645596
18200 -645597
18300 -645600
18400 -645605
18500 -645612
18600 -645621
18700 -645632
18800 -645644
18900 -645656
19000 -645667
19100 -645673
19200 -645678
19300 -645681
19400 -645682
19500 -645682
19600 -645681
19700 -645678
19800 -645674
19900 -645671
20000 -645667
20100 -645663
20200 -645658
20300 -645654
20400 -645650
20500 -645644
20600 -645637
20700 -645629
20800 -645618
20900 -645605
21000 -645590
21100 -645574
21200 -645558
21300 -645540
21400 -645524
21500 -645510
21600 -645493
21700 -645479
21800 -645466
21900 -645454
22000 -645445
22100 -645442
22200 -645448
22300 -645466
22400 -645492
22500 -645521
22600 -645551
22700 -645575
22800 -645592
22900 -645605
23000 -645616
23100 -645624
23200 -645628
23300 -645630
23400 -645628
23500 -645623
23600 -645618
23700 -645609
23800 -645595
23900 -645578
24000 -645559
24100 -645537
24200 -645517
24300 -645501
24400 -645494
24500 -645496
24600 -645507
24700 -645529
24800 -645564
24900 -645603
25000 -645632
25100 -645649
25200 -645658
25300 -645664
25400 -645666
25500 -645667
25600 -645667
25700 -645665
25800 -645660
25900 -645653
26000 -645646
26100 -645637
26200 -645626
26300 -645610
26400 -645592
26500 -645575
26600 -645559
26700 -645544
26800 -645533
26900 -645526
27000 -645523
27100 -645528
27200 -645543
27300 -645571
27400 -645609
27500 -645645
27600 -645669
27700 -645683
27800 -645693
27900 -645701
28000 -645703
28100 -645700
28200 -645696
28300 -645688
28400 -645676
28500 -645660
28600 -645641
28700 -645621
28800 -645603
28900 -645587
29000 -645575
29100 -645566
29200 -645562
29300 -645560
29400 -645563
29500 -645572
29600 -645595
29700 -645633
29800 -645675
29900 -645704
30000 -645720
30100 -645727
30200 -645727
30300 -645722
30400 -645712
30500 -645697
30600 -645674
30700 -645649
30800 -645627
30900 -645609
31000 -645594
31100 -645582
31200 -645572
31300 -645566
31400 -645563
31500 -645560
31600 -645559
31700 -645558
31800 -645558
31900 -645558
32000 -645559
32100 -645562
32200 -645568
32300 -645580
32400 -645593
32500 -645610
32600 -645629
32700 -645647
32800 -645661
32900 -645673
33000 -645683
33100 -645688
33200 -645687
33300 -645681
33400 -645669
33500 -645651
33600 -645627
33700 -645598
33800 -645573
33900 -645556
34000 -645546
34100 -645542
34200 -645543
34300 -645549
34400 -645558
34500 -645568
34600 -645578
34700 -645588
34800 -645598
34900 -645607
35000 -645617
35100 -645626
35200 -645633
35300 -645639
35400 -645642
35500 -645644
35600 -645644
35700 -645641
35800 -645636
35900 -645631
36000 -645626
36100 -645621
36200 -645615
36300 -645610
36400 -645606
36500 -645604
36600 -645603
36700 -645602
36800 -645600
36900 -645600
37000 -645602
37100 -645604
37200 -645604
37300 -645606
37400 -645609
37500 -645612
37600 -645614
37700 -645617
37800 -645620
37900 -645625
38000 -645630
38100 -645639
38200 -645655
38300 -645684
38400 -645723
38500 -645754
38600 -645772
38700 -645780
38800 -645779
38900 -645768
39000 -645751
39100 -645728
39200 -645703
39300 -645680
39400 -645659
39500 -645643
39600 -645630
39700 -645620
39800 -645610
39900 -645599
40000 -645591
