# Time-averaged data for fix myat3
# TimeStep v_myeng
100 -165250
200 -165251
300 -165251
400 -165252
500 -165251
600 -165250
700 -165249
800 -165250
900 -165251
1000 -165250
1100 -165247
1200 -165242
1300 -165237
1400 -165232
1500 -165228
1600 -165222
1700 -165218
1800 -165216
1900 -165215
2000 -165216
2100 -165216
2200 -165218
2300 -165226
2400 -165239
2500 -165254
2600 -165269
2700 -165280
2800 -165289
2900 -165294
3000 -165295
3100 -165293
3200 -165290
3300 -165286
3400 -165280
3500 -165272
3600 -165263
3700 -165251
3800 -165241
3900 -165235
4000 -165232
4100 -165230
4200 -165229
4300 -165228
4400 -165228
4500 -165231
4600 -165234
4700 -165237
4800 -165239
4900 -165241
5000 -165243
5100 -165244
5200 -165245
5300 -165247
5400 -165251
5500 -165254
5600 -165257
5700 -165263
5800 -165277
5900 -165293
6000 -165303
6100 -165308
6200 -165309
6300 -165309
6400 -165305
6500 -165298
6600 -165287
6700 -165275
6800 -165263
6900 -165252
7000 -165243
7100 -165237
7200 -165235
7300 -165234
7400 -165235
7500 -165236
7600 -165237
7700 -165237
7800 -165238
7900 -165242
8000 -165247
8100 -165254
8200 -165262
8300 -165271
8400 -165281
8500 -165292
8600 -165303
8700 -165312
8800 -165319
8900 -165321
9000 -165318
9100 -165310
9200 -165295
9300 -165278
9400 -165263
9500 -165254
9600 -165250
9700 -165247
9800 -165245
9900 -165245
10000 -165246
10100 -165248
10200 -165250
10300 -165252
10400 -165254
10500 -165258
10600 -165265
10700 -165272
10800 -165279
10900 -165285
11000 -165294
11100 -165303
11200 -165310
11300 -165313
11400 -165310
11500 -165304
11600 -165293
11700 -165277
11800 -165259
11900 -165245
12000 -165237
12100 -165233
12200 -165231
12300 -165233
12400 -165236
12500 -165240
12600 -165243
12700 -165248
12800 -165255
12900 -165265
13000 -165275
13100 -165284
13200 -165293
13300 -165300
13400 -165306
13500 -165308
13600 -165309
13700 -165307
13800 -165301
13900 -165285
14000 -165260
14100 -165239
14200 -165229
14300 -165226
14400 -165225
14500 -165224
14600 -165225
14700 -165227
14800 -165233
14900 -165242
15000 -165253
15100 -165263
15200 -165271
15300 -165278
15400 -165283
15500 -165286
15600 -165287
15700 -165287
15800 -165288
15900 -165287
16000 -165283
16100 -165272
16200 -165254
16300 -165236
16400 -165222
16500 -165213
16600 -165210
16700 -165210
16800 -165213
16900 -165218
17000 -165225
17100 -165233
17200 -165242
17300 -165250
17400 -165259
17500 -165267
17600 -165274
17700 -165278
17800 -165279
17900 -165278
18000 -165274
18100 -165272
18200 -165268
18300 -165265
18400 -165261
18500 -165256
18600 -165253
18700 -165249
18800 -165247
18900 -165244
19000 -165242
19100 -165240
19200 -165237
19300 -165235
19400 -165234
19500 -165233
19600 -165233
19700 -165232
19800 -165230
19900 -165228
20000 -165228
20100 -165229
20200 -165232
20300 -165235
20400 -165239
20500 -165245
20600 -165252
20700 -165260
20800 -165266
20900 -165270
21000 -165271
21100 -165271
21200 -165269
21300 -165265
21400 -165259
21500 -165250
21600 -165237
21700 -165223
21800 -165211
21900 -165202
22000 -165196
22100 -165193
22200 -165192
22300 -165194
22400 -165199
22500 -165208
22600 -165219
22700 -165229
22800 -165237
22900 -165242
23000 -165246
23100 -165248
23200 -165249
23300 -165249
23400 -165249
23500 -165250
23600 -165250
23700 -165249
23800 -165247
23900 -165245
24000 -165244
24100 -165243
24200 -165242
24300 -165239
24400 -165235
24500 -165231
24600 -165227
24700 -165222
24800 -165217
24900 -165213
25000 -165210
25100 -165208
25200 -165208
25300 -165210
25400 -165215
25500 -165223
25600 -165231
25700 -165239
25800 -165247
25900 -165256
26000 -165265
26100 -165275
26200 -165283
26300 -165288
26400 -165292
26500 -165292
26600 -165289
26700 -165280
26800 -165265
26900 -165244
27000 -165225
27100 -165213
27200 -165207
27300 -165205
27400 -165208
27500 -165213
27600 -165221
27700 -165229
27800 -165237
27900 -165243
28000 -165248
28100 -165253
28200 -165258
28300 -165262
28400 -165266
28500 -165269
28600 -165271
28700 -165272
28800 -165271
28900 -165268
29000 -165263
29100 -165254
29200 -165242
29300 -165228
29400 -165216
29500 -165206
29600 -165202
29700 -165201
29800 -165203
29900 -165207
30000 -165214
30100 -165223
30200 -165234
30300 -165245
30400 -165255
30500 -165262
30600 -165267
30700 -165269
30800 -165269
30900 -165267
31000 -165266
31100 -165265
31200 -165264
31300 -165261
31400 -165257
31500 -165253
31600 -165250
31700 -165249
31800 -165247
31900 -165245
32000 -165243
32100 -165242
32200 -165241
32300 -165240
32400 -165240
32500 -165239
32600 -165240
32700 -165240
32800 -165239
32900 -165237
33000 -165237
33100 -165237
33200 -165238
33300 -165238
33400 -165237
33500 -165236
33600 -165235
33700 -165236
33800 -165238
33900 -165241
34000 -165245
34100 -165249
34200 -165256
34300 -165262
34400 -165267
34500 -165272
34600 -165277
34700 -165283
34800 -165290
34900 -165294
35000 -165297
35100 -165298
35200 -165297
35300 -165291
35400 -165280
35500 -165266
35600 -165251
35700 -165238
35800 -165229
35900 -165222
36000 -165219
36100 -165217
36200 -165216
36300 -165216
36400 -165217
36500 -165220
36600 -165225
36700 -165234
36800 -165246
36900 -165261
37000 -165275
37100 -165284
37200 -165290
37300 -165292
37400 -165291
37500 -165288
37600 -165283
37700 -165278
37800 -165273
37900 -165268
38000 -165262
38100 -165257
38200 -165251
38300 -165245
38400 -165239
38500 -165234
38600 -165231
38700 -165228
38800 -165225
38900 -165223
39000 -165223
39100 -165223
39200 -165225
39300 -165228
39400 -165234
39500 -165244
39600 -165259
39700 -165279
39800 -165297
39900 -165308
40000 -165312
