0.05 0
0.15 0
0.25 0
0.35 0
0.45 0
0.55 0
0.65 0
0.75 0
0.85 0
0.95 0
1.05 0
1.15 0
1.25 0
1.35 0.0279734
1.45 1.39999
1.55 3.39353
1.65 0.802704
1.75 0.0907632
1.85 0.229926
1.95 0.508022
2.05 0.871
2.15 1.16426
2.25 1.29092
2.35 1.26718
2.45 1.16747
2.55 1.05123
2.65 0.936837
2.75 0.84026
2.85 0.765416
2.95 0.717634
3.05 0.706492
3.15 0.731457
3.25 0.785562
3.35 0.85983
3.45 0.945659
3.55 1.02409
3.65 1.08503
3.75 1.11576
3.85 1.12134
3.95 1.10913
4.05 1.09712
4.15 1.08056
4.25 1.0652
4.35 1.05018
4.45 1.03851
4.55 1.0325
4.65 1.02931
4.75 1.02841
4.85 1.02897
4.95 1.02551
5.05 1.01818
5.15 1.01154
5.25 1.005
5.35 0.997886
5.45 0.994454
5.55 0.991635
5.65 0.988805
5.75 0.985131
5.85 0.983704
5.95 0.982511
6.05 0.982274
6.15 0.982337
6.25 0.98444
6.35 0.984412
6.45 0.984519
6.55 0.986163
6.65 0.986316
6.75 0.987093
6.85 0.989235
6.95 0.99165
7.05 0.994769
7.15 0.998231
7.25 1.00113
7.35 1.00573
7.45 1.00874
7.55 1.01045
7.65 1.01199
7.75 1.01355
7.85 1.01371
7.95 1.01307
8.05 1.01097
8.15 1.00991
8.25 1.00843
8.35 1.00776
8.45 1.00571
8.55 1.00325
8.65 1.0009
8.75 0.999639
8.85 0.997712
8.95 0.996456
9.05 0.994917
9.15 0.994108
9.25 0.993387
9.35 0.993058
9.45 0.9938
9.55 0.994718
9.65 0.995697
9.75 0.996596
9.85 0.997647
9.95 0.999299
