0.05 0
0.15 0
0.25 0
0.35 0
0.45 0
0.55 0
0.65 0
0.75 0
0.85 0
0.95 0
1.05 0
1.15 0
1.25 0
1.35 0
1.45 0
1.55 0
1.65 0
1.75 0
1.85 0
1.95 0
2.05 0
2.15 0
2.25 0
2.35 0.00026951
2.45 0.000247891
2.55 0.00296395
2.65 0.0119928
2.75 0.0407309
2.85 21.723
2.95 4.87618
3.05 1.71016
3.15 0.00207397
3.25 0
3.35 0
3.45 0
3.55 0
3.65 0
3.75 0
3.85 0
3.95 0
4.05 0
4.15 0
4.25 0
4.35 0
4.45 7.4186e-05
4.55 0.00220042
4.65 0.0350625
4.75 0.750807
4.85 1.52937
4.95 0.155226
5.05 0.0355708
5.15 0.0119746
5.25 0.00229582
5.35 0.229118
5.45 3.72659
5.55 0.0063242
5.65 0.00494973
5.75 0.00321689
5.85 0.000777061
5.95 0.000666599
6.05 0.00257129
6.15 0.192718
6.25 1.21466
6.35 0.261097
6.45 0.661424
6.55 4.14082
6.65 3.76774
6.75 1.95201
6.85 0.655939
6.95 1.90922
7.05 2.07563
7.15 0.365993
7.25 1.0045
7.35 2.24319
7.45 1.15417
7.55 0.738146
7.65 1.66547
7.75 0.559612
7.85 0.982252
7.95 0.723827
8.05 0.234201
8.15 0.384278
8.25 1.87006
8.35 2.02452
8.45 0.820713
8.55 0.677665
8.65 0.207526
8.75 0.614933
8.85 1.80835
8.95 1.37826
9.05 1.21201
9.15 1.50439
9.25 0.60708
9.35 0.385261
9.45 1.60186
9.55 1.0084
9.65 1.14225
9.75 1.07422
9.85 1.87072
9.95 0.472796
