0.05 0
0.15 0
0.25 0
0.35 0
0.45 0
0.55 0
0.65 0
0.75 0
0.85 0
0.95 0
1.05 0
1.15 3.72365e-05
1.25 2.30743
1.35 0.458953
1.45 0.603743
1.55 1.36689e-05
1.65 0
1.75 0
1.85 0
1.95 0
2.05 0
2.15 0
2.25 0.000116489
2.35 0.0297343
2.45 0.103753
2.55 0.588914
2.65 4.82207
2.75 6.7701
2.85 5.62876
2.95 4.29799
3.05 2.93403
3.15 1.94888
3.25 1.65859
3.35 1.60667
3.45 1.26033
3.55 1.21184
3.65 1.36553
3.75 1.59721
3.85 1.86873
3.95 2.15246
4.05 2.42116
4.15 2.64785
4.25 2.82492
4.35 2.92644
4.45 2.95103
4.55 2.92112
4.65 2.84244
4.75 2.7481
4.85 2.64411
4.95 2.5337
5.05 2.43602
5.15 2.33731
5.25 2.24094
5.35 2.15391
5.45 2.08766
5.55 2.04169
5.65 2.00712
5.75 1.98487
5.85 1.98346
5.95 1.99826
6.05 2.03255
6.15 2.08011
6.25 2.13869
6.35 2.20839
6.45 2.26407
6.55 2.31741
6.65 2.35552
6.75 2.38003
6.85 2.3925
6.95 2.39208
7.05 2.3713
7.15 2.35269
7.25 2.32754
7.35 2.30488
7.45 2.28186
7.55 2.26459
7.65 2.25396
7.75 2.2521
7.85 2.25134
7.95 2.25632
8.05 2.2629
8.15 2.2736
8.25 2.28323
8.35 2.28921
8.45 2.29377
8.55 2.30086
8.65 2.29793
8.75 2.29608
8.85 2.2905
8.95 2.2825
9.05 2.27052
9.15 2.25795
9.25 2.24622
9.35 2.23807
9.45 2.22701
9.55 2.22063
9.65 2.21546
9.75 2.21289
9.85 2.21557
9.95 2.22176
