0.1 0
0.3 0
0.5 0
0.7 0
0.9 0
1.1 0
1.3 0.0950418
1.5 0
1.7 0
1.9 0
2.1 0
2.3 0.778431
2.5 0.859681
2.7 3.77383
2.9 0.458097
3.1 0.147708
3.3 0.414469
3.5 0.823955
3.7 1.2247
3.9 1.42906
4.1 1.4448
4.3 1.18148
4.5 0.982971
4.7 0.892294
4.9 0.826334
5.1 0.883116
5.3 0.869627
5.5 0.902989
5.7 0.958629
5.9 1.05416
6.1 1.07988
6.3 1.04268
6.5 1.05869
6.7 1.02303
6.9 0.970414
7.1 0.964722
7.3 0.987429
7.5 1.00857
7.7 1.02388
7.9 0.994258
8.1 0.996488
8.3 0.992871
8.5 1.00304
8.7 1.03242
8.9 1.02894
9.1 1.00015
9.3 1.00141
9.5 0.993752
9.7 0.983801
9.9 0.990501
