# Time-averaged data for fix myat3
# TimeStep v_myeng
100 -638452
200 -638444
300 -638430
400 -638409
500 -638385
600 -638364
700 -638351
800 -638344
900 -638341
1000 -638340
1100 -638341
1200 -638342
1300 -638342
1400 -638342
1500 -638343
1600 -638347
1700 -638351
1800 -638352
1900 -638353
2000 -638355
2100 -638360
2200 -638363
2300 -638365
2400 -638367
2500 -638368
2600 -638368
2700 -638367
2800 -638363
2900 -638359
3000 -638357
3100 -638355
3200 -638347
3300 -638335
3400 -638318
3500 -638302
3600 -638287
3700 -638275
3800 -638264
3900 -638254
4000 -638245
4100 -638239
4200 -638235
4300 -638236
4400 -638245
4500 -638264
4600 -638295
4700 -638330
4800 -638358
4900 -638375
5000 -638383
5100 -638388
5200 -638390
5300 -638392
5400 -638391
5500 -638388
5600 -638383
5700 -638375
5800 -638365
5900 -638353
6000 -638338
6100 -638321
6200 -638300
6300 -638274
6400 -638252
6500 -638239
6600 -638235
6700 -638242
6800 -638260
6900 -638290
7000 -638322
7100 -638347
7200 -638363
7300 -638373
7400 -638382
7500 -638388
7600 -638391
7700 -638389
7800 -638383
7900 -638371
8000 -638355
8100 -638335
8200 -638316
8300 -638303
8400 -638294
8500 -638285
8600 -638276
8700 -638266
8800 -638258
8900 -638252
9000 -638253
9100 -638265
9200 -638293
9300 -638333
9400 -638368
9500 -638391
9600 -638406
9700 -638414
9800 -638416
9900 -638414
10000 -638408
10100 -638396
10200 -638377
10300 -638356
10400 -638334
10500 -638314
10600 -638296
10700 -638283
10800 -638275
10900 -638271
11000 -638272
11100 -638277
11200 -638288
11300 -638306
11400 -638324
11500 -638340
11600 -638352
11700 -638361
11800 -638366
11900 -638369
12000 -638372
12100 -638374
12200 -638375
12300 -638375
12400 -638370
12500 -638364
12600 -638355
12700 -638342
12800 -638324
12900 -638302
13000 -638279
13100 -638255
13200 -638232
13300 -638211
13400 -638198
13500 -638193
13600 -638194
13700 -638201
13800 -638212
13900 -638231
14000 -638258
14100 -638295
14200 -638333
14300 -638359
14400 -638369
14500 -638371
