# Time-averaged data for fix myat3
# TimeStep v_myeng
100 -322405
200 -322404
300 -322404
400 -322402
500 -322399
600 -322397
700 -322396
800 -322396
900 -322397
1000 -322397
1100 -322397
1200 -322398
1300 -322399
1400 -322400
1500 -322401
1600 -322402
1700 -322402
1800 -322403
1900 -322404
2000 -322404
2100 -322402
2200 -322401
2300 -322398
2400 -322396
2500 -322394
2600 -322394
2700 -322394
2800 -322395
2900 -322395
3000 -322394
3100 -322394
3200 -322395
3300 -322396
3400 -322395
3500 -322395
3600 -322394
3700 -322392
3800 -322390
3900 -322388
4000 -322387
4100 -322387
4200 -322386
4300 -322385
4400 -322385
4500 -322386
4600 -322387
4700 -322388
4800 -322390
4900 -322393
5000 -322394
5100 -322396
5200 -322396
5300 -322396
5400 -322395
5500 -322395
5600 -322395
5700 -322396
5800 -322397
5900 -322400
6000 -322401
6100 -322403
6200 -322403
6300 -322403
6400 -322402
6500 -322402
6600 -322401
6700 -322400
6800 -322398
6900 -322397
7000 -322395
7100 -322394
7200 -322393
7300 -322393
7400 -322394
7500 -322394
7600 -322394
7700 -322394
7800 -322395
7900 -322396
8000 -322396
8100 -322397
8200 -322398
8300 -322401
8400 -322402
8500 -322402
8600 -322402
8700 -322402
8800 -322402
8900 -322403
9000 -322402
9100 -322402
9200 -322401
9300 -322400
9400 -322399
9500 -322397
9600 -322396
9700 -322395
9800 -322396
9900 -322396
10000 -322396
10100 -322397
10200 -322397
10300 -322397
10400 -322396
10500 -322393
10600 -322390
10700 -322387
10800 -322386
10900 -322386
11000 -322387
11100 -322387
11200 -322388
11300 -322389
11400 -322391
11500 -322392
11600 -322393
11700 -322394
11800 -322394
11900 -322394
12000 -322394
12100 -322394
12200 -322393
12300 -322393
12400 -322393
12500 -322394
12600 -322396
12700 -322398
12800 -322400
12900 -322402
13000 -322403
13100 -322404
13200 -322404
13300 -322403
13400 -322403
13500 -322404
13600 -322404
13700 -322404
13800 -322404
13900 -322403
14000 -322402
14100 -322401
14200 -322399
14300 -322398
14400 -322396
14500 -322395
14600 -322394
14700 -322393
14800 -322393
14900 -322393
15000 -322392
15100 -322392
15200 -322390
15300 -322389
15400 -322387
15500 -322384
15600 -322382
15700 -322381
15800 -322381
15900 -322381
16000 -322381
16100 -322380
16200 -322381
16300 -322382
16400 -322384
16500 -322384
16600 -322385
16700 -322386
16800 -322388
16900 -322389
17000 -322390
17100 -322390
17200 -322391
17300 -322392
17400 -322393
17500 -322394
17600 -322395
17700 -322396
17800 -322397
17900 -322398
18000 -322398
18100 -322398
18200 -322397
18300 -322396
18400 -322396
18500 -322395
18600 -322395
18700 -322395
18800 -322393
18900 -322392
19000 -322390
19100 -322389
19200 -322388
19300 -322387
19400 -322386
19500 -322385
19600 -322384
19700 -322384
19800 -322383
19900 -322383
20000 -322384
20100 -322385
20200 -322387
20300 -322388
20400 -322389
20500 -322390
20600 -322391
20700 -322392
20800 -322392
20900 -322393
21000 -322393
21100 -322394
21200 -322394
21300 -322394
21400 -322395
21500 -322397
21600 -322398
21700 -322397
21800 -322396
21900 -322393
22000 -322391
22100 -322389
22200 -322387
22300 -322385
22400 -322384
22500 -322383
22600 -322383
22700 -322381
22800 -322380
22900 -322379
23000 -322379
23100 -322378
23200 -322379
23300 -322381
23400 -322383
23500 -322385
23600 -322387
23700 -322389
23800 -322390
23900 -322391
24000 -322392
24100 -322392
24200 -322393
24300 -322393
24400 -322393
24500 -322394
24600 -322393
24700 -322393
24800 -322392
24900 -322391
25000 -322390
25100 -322388
25200 -322387
25300 -322386
25400 -322387
25500 -322387
25600 -322387
25700 -322387
25800 -322388
25900 -322389
26000 -322390
26100 -322391
26200 -322392
26300 -322392
26400 -322393
26500 -322393
26600 -322392
26700 -322391
26800 -322390
26900 -322388
27000 -322386
27100 -322385
27200 -322384
27300 -322383
27400 -322382
27500 -322382
27600 -322383
27700 -322385
27800 -322386
27900 -322387
28000 -322388
28100 -322389
28200 -322390
