# Time-averaged data for fix myat3
# TimeStep v_myeng
100 -159633
200 -159633
300 -159634
400 -159635
500 -159635
600 -159636
700 -159636
800 -159637
900 -159639
1000 -159642
1100 -159643
1200 -159643
1300 -159643
1400 -159641
1500 -159640
1600 -159637
1700 -159632
1800 -159626
1900 -159620
2000 -159614
2100 -159608
2200 -159601
2300 -159595
2400 -159591
2500 -159588
2600 -159587
2700 -159590
2800 -159597
2900 -159610
3000 -159626
3100 -159641
3200 -159653
3300 -159661
3400 -159666
3500 -159667
3600 -159667
3700 -159666
3800 -159664
3900 -159659
4000 -159653
4100 -159647
4200 -159639
4300 -159628
4400 -159615
4500 -159603
4600 -159595
4700 -159589
4800 -159584
4900 -159584
5000 -159588
5100 -159591
5200 -159595
5300 -159597
5400 -159600
5500 -159606
5600 -159612
5700 -159616
5800 -159622
5900 -159629
6000 -159635
6100 -159642
6200 -159649
6300 -159654
6400 -159659
6500 -159664
6600 -159670
6700 -159674
6800 -159679
6900 -159684
7000 -159688
7100 -159693
7200 -159696
7300 -159697
7400 -159693
7500 -159685
7600 -159673
7700 -159659
7800 -159646
7900 -159634
8000 -159625
8100 -159619
8200 -159614
8300 -159611
8400 -159609
8500 -159608
8600 -159608
8700 -159609
8800 -159614
8900 -159622
9000 -159633
9100 -159646
9200 -159659
9300 -159670
9400 -159678
9500 -159680
9600 -159680
9700 -159679
9800 -159675
9900 -159670
10000 -159664
10100 -159657
10200 -159651
10300 -159646
10400 -159642
10500 -159640
10600 -159636
10700 -159634
10800 -159631
10900 -159629
11000 -159627
11100 -159625
11200 -159622
11300 -159620
11400 -159619
11500 -159618
11600 -159618
11700 -159617
11800 -159616
11900 -159618
12000 -159623
12100 -159628
12200 -159633
12300 -159639
12400 -159646
12500 -159652
12600 -159659
12700 -159664
12800 -159668
12900 -159672
13000 -159674
13100 -159674
13200 -159672
13300 -159666
13400 -159655
13500 -159641
13600 -159626
13700 -159613
13800 -159604
13900 -159599
14000 -159596
14100 -159594
14200 -159595
14300 -159595
14400 -159597
14500 -159600
14600 -159605
14700 -159611
14800 -159617
14900 -159627
15000 -159639
15100 -159652
15200 -159664
15300 -159675
15400 -159683
15500 -159686
15600 -159686
15700 -159683
15800 -159679
15900 -159674
16000 -159669
16100 -159665
16200 -159658
16300 -159652
16400 -159646
16500 -159638
16600 -159631
16700 -159624
16800 -159619
16900 -159613
17000 -159608
17100 -159604
17200 -159602
17300 -159600
17400 -159600
17500 -159601
17600 -159603
17700 -159610
17800 -159622
17900 -159635
18000 -159650
18100 -159661
18200 -159668
18300 -159672
18400 -159675
18500 -159676
18600 -159675
18700 -159670
18800 -159663
18900 -159654
19000 -159643
19100 -159630
19200 -159618
19300 -159612
19400 -159608
19500 -159607
19600 -159607
19700 -159610
19800 -159614
19900 -159617
20000 -159621
20100 -159623
20200 -159626
20300 -159629
20400 -159632
20500 -159633
20600 -159635
20700 -159636
20800 -159638
20900 -159642
21000 -159647
21100 -159654
21200 -159664
21300 -159674
21400 -159683
21500 -159690
21600 -159694
21700 -159695
21800 -159693
21900 -159687
22000 -159678
22100 -159665
22200 -159651
22300 -159639
22400 -159630
22500 -159624
22600 -159621
22700 -159618
22800 -159616
22900 -159615
23000 -159615
23100 -159617
23200 -159620
23300 -159622
23400 -159626
23500 -159632
23600 -159642
23700 -159654
23800 -159666
23900 -159678
24000 -159688
24100 -159695
24200 -159697
24300 -159695
24400 -159689
24500 -159680
24600 -159668
24700 -159656
24800 -159647
24900 -159641
25000 -159637
25100 -159635
25200 -159633
25300 -159631
25400 -159627
25500 -159624
25600 -159621
25700 -159618
25800 -159614
25900 -159610
26000 -159606
26100 -159602
26200 -159598
26300 -159594
26400 -159590
26500 -159585
26600 -159579
26700 -159574
26800 -159570
26900 -159567
27000 -159566
27100 -159568
27200 -159574
27300 -159585
27400 -159598
27500 -159612
27600 -159625
27700 -159635
27800 -159641
27900 -159644
28000 -159646
28100 -159646
28200 -159646
28300 -159646
28400 -159645
28500 -159642
28600 -159638
28700 -159632
28800 -159622
28900 -159610
29000 -159596
29100 -159583
29200 -159571
29300 -159565
29400 -159561
29500 -159562
29600 -159566
29700 -159572
29800 -159579
29900 -159586
30000 -159594
30100 -159601
30200 -159606
30300 -159611
30400 -159615
30500 -159619
30600 -159623
30700 -159626
30800 -159629
30900 -159632
31000 -159636
31100 -159638
31200 -159640
31300 -159642
31400 -159646
31500 -159650
31600 -159655
31700 -159659
31800 -159663
31900 -159667
32000 -159669
32100 -159667
32200 -159662
32300 -159653
32400 -159642
32500 -159630
32600 -159619
32700 -159609
32800 -159602
32900 -159598
33000 -159595
33100 -159594
33200 -159594
33300 -159595
33400 -159598
33500 -159603
33600 -159612
33700 -159625
33800 -159642
33900 -159658
34000 -159670
34100 -159675
34200 -159677
34300 -159675
34400 -159673
34500 -159669
34600 -159663
34700 -159657
34800 -159650
34900 -159641
35000 -159634
35100 -159628
35200 -159623
35300 -159618
35400 -159616
35500 -159614
35600 -159614
35700 -159612
35800 -159612
35900 -159612
36000 -159612
36100 -159612
36200 -159611
36300 -159612
36400 -159613
36500 -159613
36600 -159614
36700 -159615
36800 -159616
36900 -159619
37000 -159621
37100 -159624
37200 -159628
37300 -159633
37400 -159639
37500 -159644
37600 -159648
37700 -159651
37800 -159656
37900 -159660
38000 -159662
38100 -159664
38200 -159663
38300 -159662
38400 -159658
38500 -159650
38600 -159638
38700 -159625
38800 -159613
38900 -159603
39000 -159597
39100 -159592
39200 -159590
39300 -159591
39400 -159596
39500 -159603
39600 -159612
39700 -159623
39800 -159635
39900 -159645
40000 -159651
