# Time-averaged data for fix myat3
# TimeStep v_myeng
100 -645515
200 -645515
300 -645519
400 -645526
500 -645537
600 -645553
700 -645573
800 -645599
900 -645625
1000 -645649
1100 -645663
1200 -645670
1300 -645672
1400 -645668
1500 -645656
1600 -645638
1700 -645613
1800 -645588
1900 -645567
2000 -645553
2100 -645546
2200 -645540
2300 -645535
2400 -645529
2500 -645523
2600 -645514
2700 -645503
2800 -645491
2900 -645479
3000 -645467
3100 -645452
3200 -645435
3300 -645419
3400 -645406
3500 -645395
3600 -645386
3700 -645381
3800 -645381
3900 -645386
4000 -645399
4100 -645425
4200 -645460
4300 -645494
4400 -645522
4500 -645539
4600 -645549
4700 -645554
4800 -645558
4900 -645556
5000 -645553
5100 -645547
5200 -645537
5300 -645526
5400 -645513
5500 -645500
5600 -645486
5700 -645472
5800 -645460
5900 -645453
6000 -645448
6100 -645449
6200 -645459
6300 -645481
6400 -645510
6500 -645540
6600 -645565
6700 -645583
6800 -645595
6900 -645603
7000 -645608
7100 -645611
7200 -645610
7300 -645607
7400 -645600
7500 -645588
7600 -645570
7700 -645544
7800 -645516
7900 -645487
8000 -645467
8100 -645458
8200 -645454
8300 -645456
8400 -645461
8500 -645469
8600 -645479
8700 -645492
8800 -645503
8900 -645515
9000 -645525
9100 -645536
9200 -645545
9300 -645553
9400 -645560
9500 -645567
9600 -645573
9700 -645578
9800 -645584
9900 -645590
10000 -645594
10100 -645597
10200 -645601
10300 -645605
10400 -645607
10500 -645609
10600 -645609
10700 -645605
10800 -645598
10900 -645588
11000 -645575
11100 -645558
11200 -645541
11300 -645522
11400 -645503
11500 -645486
11600 -645469
11700 -645457
11800 -645447
11900 -645441
12000 -645436
12100 -645434
12200 -645435
12300 -645439
12400 -645446
12500 -645456
12600 -645472
12700 -645493
12800 -645520
12900 -645544
13000 -645562
13100 -645571
13200 -645576
13300 -645575
13400 -645567
13500 -645553
13600 -645534
13700 -645508
13800 -645481
13900 -645458
14000 -645442
14100 -645435
14200 -645431
14300 -645433
14400 -645438
14500 -645445
14600 -645454
14700 -645467
14800 -645485
14900 -645504
15000 -645521
15100 -645537
15200 -645551
15300 -645561
15400 -645568
15500 -645573
15600 -645576
15700 -645576
15800 -645574
15900 -645571
16000 -645569
16100 -645568
16200 -645565
16300 -645562
16400 -645558
16500 -645556
16600 -645554
16700 -645552
16800 -645549
16900 -645546
17000 -645544
17100 -645542
17200 -645539
17300 -645535
17400 -645530
17500 -645525
17600 -645520
17700 -645515
17800 -645512
17900 -645509
18000 -645506
18100 -645505
18200 -645506
18300 -645509
18400 -645511
18500 -645515
18600 -645523
18700 -645533
18800 -645546
18900 -645560
19000 -645574
19100 -645588
19200 -645602
19300 -645614
19400 -645622
19500 -645627
19600 -645630
19700 -645631
19800 -645625
19900 -645614
20000 -645596
20100 -645571
20200 -645541
20300 -645515
20400 -645496
20500 -645483
20600 -645476
20700 -645473
20800 -645471
20900 -645476
21000 -645483
21100 -645494
21200 -645510
21300 -645527
21400 -645547
21500 -645568
21600 -645591
21700 -645612
21800 -645630
21900 -645642
22000 -645648
22100 -645646
22200 -645632
22300 -645599
22400 -645557
22500 -645522
22600 -645497
22700 -645478
22800 -645462
22900 -645448
23000 -645436
23100 -645425
23200 -645415
23300 -645410
23400 -645407
23500 -645410
23600 -645419
23700 -645433
23800 -645455
23900 -645481
24000 -645508
24100 -645530
24200 -645547
24300 -645560
24400 -645568
24500 -645574
24600 -645578
24700 -645580
24800 -645581
24900 -645581
25000 -645580
25100 -645574
25200 -645567
25300 -645553
25400 -645531
25500 -645503
25600 -645474
25700 -645448
25800 -645430
25900 -645422
26000 -645422
26100 -645429
26200 -645441
26300 -645456
26400 -645475
26500 -645495
26600 -645514
26700 -645525
26800 -645533
26900 -645537
27000 -645539
27100 -645540
27200 -645540
27300 -645540
27400 -645539
27500 -645539
27600 -645539
27700 -645538
27800 -645536
27900 -645531
28000 -645524
28100 -645514
28200 -645500
28300 -645483
28400 -645467
28500 -645451
28600 -645439
28700 -645433
28800 -645432
28900 -645440
29000 -645457
29100 -645484
29200 -645517
29300 -645544
29400 -645564
29500 -645579
29600 -645587
29700 -645590
29800 -645590
29900 -645588
30000 -645583
30100 -645574
30200 -645560
30300 -645542
30400 -645521
30500 -645500
30600 -645482
30700 -645467
30800 -645456
30900 -645450
31000 -645447
31100 -645445
31200 -645444
31300 -645444
31400 -645444
31500 -645445
31600 -645446
31700 -645446
31800 -645448
31900 -645449
32000 -645450
32100 -645450
32200 -645450
32300 -645449
32400 -645450
32500 -645454
32600 -645460
32700 -645470
32800 -645488
32900 -645512
33000 -645537
33100 -645558
33200 -645574
33300 -645585
33400 -645592
33500 -645597
33600 -645596
33700 -645590
33800 -645581
33900 -645568
34000 -645545
34100 -645516
34200 -645488
34300 -645466
34400 -645451
34500 -645444
34600 -645442
34700 -645444
34800 -645451
34900 -645461
35000 -645474
35100 -645489
35200 -645502
35300 -645514
35400 -645523
35500 -645530
35600 -645536
35700 -645540
35800 -645541
35900 -645541
36000 -645543
36100 -645543
36200 -645544
36300 -645542
36400 -645539
36500 -645536
36600 -645530
36700 -645519
36800 -645498
36900 -645465
37000 -645427
37100 -645398
37200 -645381
37300 -645373
37400 -645374
37500 -645383
37600 -645401
37700 -645424
37800 -645453
37900 -645480
38000 -645502
38100 -645518
38200 -645532
38300 -645543
38400 -645554
38500 -645566
38600 -645577
38700 -645587
38800 -645594
38900 -645601
39000 -645605
39100 -645606
39200 -645607
39300 -645603
39400 -645593
39500 -645572
39600 -645543
39700 -645510
39800 -645483
39900 -645463
40000 -645450
