# Time-averaged data for fix myat3
# TimeStep v_myeng
100 -325714
200 -325711
300 -325703
400 -325692
500 -325678
600 -325661
700 -325643
800 -325626
900 -325614
1000 -325608
1100 -325606
1200 -325606
1300 -325608
1400 -325612
1500 -325618
1600 -325626
1700 -325635
1800 -325646
1900 -325654
2000 -325661
2100 -325669
2200 -325678
2300 -325686
2400 -325691
2500 -325695
2600 -325697
2700 -325699
2800 -325698
2900 -325692
3000 -325677
3100 -325656
3200 -325634
3300 -325615
3400 -325602
3500 -325591
3600 -325584
3700 -325579
3800 -325575
3900 -325574
4000 -325578
4100 -325585
4200 -325598
4300 -325614
4400 -325632
4500 -325649
4600 -325662
4700 -325672
4800 -325678
4900 -325680
5000 -325681
5100 -325680
5200 -325678
5300 -325674
5400 -325669
5500 -325662
5600 -325654
5700 -325645
5800 -325634
5900 -325621
6000 -325605
6100 -325583
6200 -325556
6300 -325534
6400 -325520
6500 -325516
6600 -325520
6700 -325529
6800 -325541
6900 -325555
7000 -325568
7100 -325580
7200 -325591
7300 -325602
7400 -325613
7500 -325623
7600 -325634
7700 -325643
7800 -325650
7900 -325657
8000 -325662
8100 -325666
8200 -325669
8300 -325671
8400 -325671
8500 -325671
8600 -325668
8700 -325663
8800 -325655
8900 -325644
9000 -325631
9100 -325620
9200 -325609
9300 -325600
9400 -325593
9500 -325589
9600 -325589
9700 -325592
9800 -325598
9900 -325611
10000 -325628
10100 -325650
10200 -325668
10300 -325680
10400 -325688
10500 -325690
10600 -325689
10700 -325686
10800 -325681
10900 -325674
11000 -325667
11100 -325660
11200 -325653
11300 -325647
11400 -325642
11500 -325637
11600 -325634
11700 -325633
11800 -325631
11900 -325631
12000 -325630
12100 -325631
12200 -325632
12300 -325632
12400 -325633
12500 -325632
12600 -325632
12700 -325632
12800 -325631
12900 -325626
13000 -325620
13100 -325614
13200 -325607
13300 -325598
13400 -325588
13500 -325576
13600 -325566
13700 -325559
13800 -325555
13900 -325558
14000 -325568
14100 -325586
14200 -325608
14300 -325631
14400 -325650
14500 -325662
14600 -325672
14700 -325677
14800 -325681
14900 -325683
15000 -325682
15100 -325679
15200 -325674
15300 -325667
15400 -325657
15500 -325644
15600 -325629
15700 -325615
15800 -325601
15900 -325589
16000 -325577
16100 -325571
16200 -325569
16300 -325572
16400 -325577
16500 -325592
16600 -325620
16700 -325653
16800 -325677
16900 -325689
17000 -325694
17100 -325695
17200 -325691
17300 -325684
17400 -325675
17500 -325662
17600 -325646
17700 -325630
17800 -325616
17900 -325606
18000 -325598
18100 -325593
18200 -325591
18300 -325590
18400 -325591
18500 -325595
18600 -325600
18700 -325610
18800 -325628
18900 -325651
19000 -325676
19100 -325695
19200 -325705
19300 -325708
19400 -325707
19500 -325702
19600 -325695
19700 -325685
19800 -325673
19900 -325660
20000 -325648
20100 -325638
